Software Used:, Crystal Instruments EDM software Ver.12.0.0.18,,Software Used:, Crystal Instruments EDM software Ver.12.0.0.18,,Software Used:, Crystal Instruments EDM software Ver.12.0.0.18,,Software Used:, Crystal Instruments EDM software Ver.12.0.0.18,
0.00000000E+000,-6.45867944E-001,-1.50208279E-001,0.00000000E+000,9.23569798E-001,4.71894443E-002,0.00000000E+000,2.26041138E-001,0.00000000E+000,0.00000000E+000,9.99999762E-001,
2.44140625E-004,-6.82986796E-001,-1.49524480E-001,1.25000000E-001,7.82148845E-007,2.62718522E-008,1.25000000E-001,-1.00229241E-001,1.43128172E-001,1.25000000E-001,9.08978999E-001,
4.88281250E-004,-6.51170611E-001,-1.51803806E-001,2.50000000E-001,1.46512684E-006,5.16142080E-008,2.50000000E-001,-1.26272127E-001,3.48459296E-002,2.50000000E-001,4.87074852E-001,
7.32421875E-004,-6.70260310E-001,-1.55906618E-001,3.75000000E-001,1.76706885E-006,3.19929427E-007,3.75000000E-001,1.95047915E-001,1.10408783E-001,3.75000000E-001,2.77456611E-001,
9.76562500E-004,-7.09500253E-001,-1.59097686E-001,5.00000000E-001,6.48110063E-006,2.91865234E-007,5.00000000E-001,8.59116614E-002,6.49523064E-002,5.00000000E-001,2.57579267E-001,
1.22070313E-003,-6.62836552E-001,-1.48612738E-001,6.25000000E-001,1.53813767E-006,7.18682145E-008,6.25000000E-001,1.51398808E-001,-7.01216161E-002,6.25000000E-001,5.95807433E-001,
1.46484375E-003,-7.17984557E-001,-1.55906618E-001,7.50000000E-001,8.93708966E-006,3.06343139E-007,7.50000000E-001,8.00844561E-003,-1.37230784E-001,7.50000000E-001,5.51273465E-001,
1.70898438E-003,-6.71320856E-001,-1.60009429E-001,8.75000000E-001,5.18173510E-006,1.34149403E-007,8.75000000E-001,1.36461958E-001,7.13169724E-002,8.75000000E-001,9.15761232E-001,
1.95312500E-003,-6.66018188E-001,-1.64112225E-001,1.00000000E+000,1.23131158E-005,2.36299215E-007,1.00000000E+000,-6.85210079E-002,7.34653175E-002,1.00000000E+000,5.25891006E-001,
2.19726563E-003,-6.54352248E-001,-1.53399348E-001,1.12500000E+000,9.59085355E-006,1.33431087E-007,1.12500000E+000,-5.85218593E-002,-1.42177483E-002,1.12500000E+000,2.60700494E-001,
2.44140625E-003,-6.86168432E-001,-1.52031749E-001,1.25000000E+000,1.12172793E-005,1.66418431E-007,1.25000000E+000,2.60273851E-002,6.83676749E-002,1.25000000E+000,3.60718101E-001,
2.68554688E-003,-6.81926250E-001,-1.62972555E-001,1.37500000E+000,1.69273808E-005,2.18503473E-007,1.37500000E+000,7.71404281E-002,-4.61589135E-002,1.37500000E+000,6.26054645E-001,
2.92968750E-003,-7.13742435E-001,-1.62288755E-001,1.50000000E+000,1.61282660E-005,9.03721542E-008,1.50000000E+000,-1.34176780E-002,-6.69757724E-002,1.50000000E+000,8.32684934E-001,
3.17382813E-003,-6.82986796E-001,-1.65935695E-001,1.62500000E+000,1.53184810E-005,2.49092608E-007,1.62500000E+000,-7.67232999E-002,5.15240394E-002,1.62500000E+000,5.25257051E-001,
3.41796875E-003,-6.92531645E-001,-1.56590417E-001,1.75000000E+000,1.89966322E-005,1.12381528E-007,1.75000000E+000,4.45412286E-002,3.10856216E-002,1.75000000E+000,4.98700559E-001,
3.66210938E-003,-6.64957643E-001,-1.60009429E-001,1.87500000E+000,1.97504032E-005,1.29714323E-007,1.87500000E+000,-3.79366800E-002,3.59571315E-002,1.87500000E+000,4.15993273E-001,
3.90625000E-003,-7.17984557E-001,-1.62744626E-001,2.00000000E+000,1.81923715E-005,1.08070211E-007,2.00000000E+000,8.09528027E-003,-7.10573345E-002,2.00000000E+000,8.60998213E-001,
4.15039063E-003,-6.90410554E-001,-1.62972555E-001,2.12500000E+000,2.11269580E-005,1.68986304E-007,2.12500000E+000,2.49933954E-002,-4.40512225E-002,2.12500000E+000,3.20702851E-001,
4.39453125E-003,-6.41625822E-001,-1.62288755E-001,2.25000000E+000,2.92735458E-005,7.37942329E-008,2.25000000E+000,2.10727453E-002,-1.55044217E-002,2.25000000E+000,2.71513730E-001,
4.63867188E-003,-6.93592191E-001,-1.66391566E-001,2.37500000E+000,1.34303154E-005,2.55492658E-008,2.37500000E+000,-4.17429097E-002,-7.27042614E-004,2.37500000E+000,9.16233957E-001,
4.88281250E-003,-6.82986796E-001,-1.68442965E-001,2.50000000E+000,3.34959186E-005,8.45353725E-008,2.50000000E+000,-1.72531251E-002,-2.59834733E-002,2.50000000E+000,3.85462075E-001,
5.12695313E-003,-6.93592191E-001,-1.59553558E-001,2.62500000E+000,1.79812705E-005,6.40393409E-008,2.62500000E+000,-3.90232466E-002,-2.20548939E-002,2.62500000E+000,5.64161539E-001,
5.37109375E-003,-6.78744614E-001,-1.62288755E-001,2.75000000E+000,2.60656598E-005,4.33078213E-008,2.75000000E+000,-1.51960524E-002,-3.47773894E-003,2.75000000E+000,1.46262690E-001,
5.61523438E-003,-7.06318617E-001,-1.62060827E-001,2.87500000E+000,2.09232203E-005,4.57027554E-008,2.87500000E+000,-9.15045943E-003,-9.63680167E-003,2.87500000E+000,8.08486417E-002,
5.85937500E-003,-6.73441947E-001,-1.68442965E-001,3.00000000E+000,3.31809642E-005,9.57958548E-008,3.00000000E+000,1.04477555E-002,2.47895792E-002,3.00000000E+000,2.50662059E-001,
6.10351563E-003,-6.60715461E-001,-1.61149085E-001,3.12500000E+000,1.93001615E-005,3.36409229E-008,3.12500000E+000,-3.89128141E-002,-1.22755999E-002,3.12500000E+000,9.55157042E-001,
6.34765625E-003,-6.77684128E-001,-1.60921156E-001,3.25000000E+000,2.57821957E-005,5.96181238E-008,3.25000000E+000,-5.39306598E-003,3.44838351E-002,3.25000000E+000,5.26825070E-001,
6.59179688E-003,-6.96773767E-001,-1.59781486E-001,3.37500000E+000,3.55536831E-005,3.70149280E-008,3.37500000E+000,2.78172605E-002,-1.28787542E-002,3.37500000E+000,9.02573228E-001,
6.83593750E-003,-6.85107887E-001,-1.60237357E-001,3.50000000E+000,2.58750770E-005,1.69688533E-007,3.50000000E+000,-9.40267183E-003,-7.52134994E-002,3.50000000E+000,8.76105726E-001,
7.08007813E-003,-7.23287225E-001,-1.57730088E-001,3.62500000E+000,3.81920545E-005,1.60645371E-007,3.62500000E+000,-4.92374040E-002,-1.30189378E-002,3.62500000E+000,6.16657794E-001,
7.32421875E-003,-6.73441947E-001,-1.58413887E-001,3.75000000E+000,3.90048444E-005,6.39159623E-008,3.75000000E+000,2.49870643E-002,1.62850637E-002,3.75000000E+000,5.42856693E-001,
7.56835938E-003,-7.04197586E-001,-1.59325615E-001,3.87500000E+000,4.36880182E-005,2.05573087E-008,3.87500000E+000,1.36832315E-002,-1.44326948E-002,3.87500000E+000,8.40575159E-001,
7.81250000E-003,-6.31020427E-001,-1.54083148E-001,4.00000000E+000,4.07544103E-005,5.08786657E-009,4.00000000E+000,-6.37725752E-004,1.01639853E-004,4.00000000E+000,3.34042264E-003,
8.05664063E-003,-6.58594429E-001,-1.49980336E-001,4.12500000E+000,3.66795794E-005,1.70630816E-008,4.12500000E+000,-1.14633311E-002,1.63896326E-002,4.12500000E+000,8.59920323E-001,
8.30078125E-003,-7.32832074E-001,-1.56134546E-001,4.25000000E+000,3.97651675E-005,8.87930973E-009,4.25000000E+000,2.61714857E-004,7.72164261E-004,4.25000000E+000,2.97700637E-003,
8.54492188E-003,-6.69199765E-001,-1.48840681E-001,4.37500000E+000,2.91123488E-005,4.79901452E-008,4.37500000E+000,-3.47587583E-003,-3.54236215E-002,4.37500000E+000,7.68548191E-001,
8.78906250E-003,-6.63897097E-001,-1.49752408E-001,4.50000000E+000,4.98722547E-005,5.69621683E-008,4.50000000E+000,-1.65645499E-002,-1.61251402E-004,4.50000000E+000,2.40256116E-001,
9.03320313E-003,-6.92531645E-001,-1.55678689E-001,4.62500000E+000,3.63244326E-005,1.75938517E-008,4.62500000E+000,-4.29149531E-003,-1.73030756E-002,4.62500000E+000,6.56163990E-001,
9.27734375E-003,-6.66018188E-001,-1.51347950E-001,4.75000000E+000,3.83195438E-005,3.38168284E-008,4.75000000E+000,-4.61888779E-003,1.05947284E-002,4.75000000E+000,1.51369229E-001,
9.52148438E-003,-6.59654975E-001,-1.51803806E-001,4.87500000E+000,3.90796995E-005,6.42854161E-008,4.87500000E+000,-2.91617308E-002,-2.32487405E-003,4.87500000E+000,5.20254791E-001,
9.76562500E-003,-6.85107887E-001,-1.52487606E-001,5.00000000E+000,3.44527361E-005,1.67352212E-008,5.00000000E+000,6.11051545E-003,-2.10479777E-002,5.00000000E+000,9.88896847E-001,
1.00097656E-002,-7.05258071E-001,-1.48384809E-001,5.12500000E+000,4.16679577E-005,2.70628959E-008,5.12500000E+000,-5.93946734E-003,1.97051521E-002,5.12500000E+000,6.52166605E-001,
1.02539063E-002,-7.16924012E-001,-1.56818345E-001,5.25000000E+000,4.39687610E-005,4.42383339E-008,5.25000000E+000,-2.44571082E-002,-6.80483831E-003,5.25000000E+000,6.40535831E-001,
1.04980469E-002,-6.75563037E-001,-1.51347950E-001,5.37500000E+000,3.93886185E-005,1.45157220E-008,5.37500000E+000,5.15988749E-003,-3.41216801E-003,5.37500000E+000,1.03839569E-001,
1.07421875E-002,-6.45867944E-001,-1.56818345E-001,5.50000000E+000,4.00359131E-005,3.51393012E-008,5.50000000E+000,-5.02277818E-003,2.56823674E-002,5.50000000E+000,7.80237675E-001,
1.09863281E-002,-7.21166193E-001,-1.56590417E-001,5.62500000E+000,4.81421230E-005,2.77855658E-008,5.62500000E+000,-2.08641924E-002,-2.34834291E-003,5.62500000E+000,7.63791740E-001,
1.12304688E-002,-6.71320856E-001,-1.52031749E-001,5.75000000E+000,3.89158740E-005,1.55034279E-008,5.75000000E+000,-1.65024642E-002,-6.36533648E-003,5.75000000E+000,7.85278559E-001,
1.14746094E-002,-6.50110126E-001,-1.48384809E-001,5.87500000E+000,4.38229363E-005,2.35243096E-008,5.87500000E+000,1.22603783E-002,-1.88452937E-002,5.87500000E+000,9.41625237E-001,
1.17187500E-002,-6.75563037E-001,-1.56590417E-001,6.00000000E+000,4.71059939E-005,1.43898555E-008,6.00000000E+000,7.99931213E-003,-7.73997803E-004,6.00000000E+000,2.11434439E-001,
1.19628906E-002,-6.98894858E-001,-1.47473067E-001,6.12500000E+000,3.78525474E-005,1.87472153E-008,6.12500000E+000,-1.85828377E-002,-1.21014612E-002,6.12500000E+000,9.92928386E-001,
1.22070313E-002,-7.16924012E-001,-1.43142328E-001,6.25000000E+000,3.45163899E-005,1.29091461E-007,6.25000000E+000,-5.82927540E-002,1.66703190E-003,6.25000000E+000,9.09309387E-001,
1.24511719E-002,-6.76623583E-001,-1.44509941E-001,6.37500000E+000,4.40784279E-005,2.71201550E-008,6.37500000E+000,-6.90940674E-003,5.93021093E-003,6.37500000E+000,1.34750247E-001,
1.26953125E-002,-6.86168432E-001,-1.44737870E-001,6.50000000E+000,3.74269293E-005,2.40045814E-008,6.50000000E+000,-7.23741297E-003,1.53575442E-003,6.50000000E+000,8.53461996E-002,
1.29394531E-002,-6.95713282E-001,-1.45421669E-001,6.62500000E+000,3.87795299E-005,1.29101236E-008,6.62500000E+000,-6.87440997E-003,-7.36312941E-003,6.62500000E+000,3.04808885E-001,
1.31835938E-002,-6.92531645E-001,-1.42914400E-001,6.75000000E+000,3.24117209E-005,2.24194103E-008,6.75000000E+000,-2.47784853E-002,-6.69210032E-003,6.75000000E+000,9.52376842E-001,
1.34277344E-002,-6.50110126E-001,-1.41774729E-001,6.87500000E+000,3.42181229E-005,5.97541501E-008,6.87500000E+000,-3.33928056E-002,-1.54543072E-002,6.87500000E+000,7.75320709E-001,
1.36718750E-002,-7.24347770E-001,-1.45193741E-001,7.00000000E+000,4.12025838E-005,3.44141178E-008,7.00000000E+000,-2.68409438E-002,3.68942367E-003,7.00000000E+000,8.78848493E-001,
1.39160156E-002,-6.68139279E-001,-1.46333396E-001,7.12500000E+000,3.75074887E-005,5.17832106E-008,7.12500000E+000,-1.46367252E-002,-1.88849047E-002,7.12500000E+000,4.13493693E-001,
1.41601563E-002,-6.57533884E-001,-1.44054070E-001,7.25000000E+000,3.85110543E-005,2.05372164E-008,7.25000000E+000,-1.87630113E-002,-1.23971952E-002,7.25000000E+000,9.48369384E-001,
1.44042969E-002,-6.85107887E-001,-1.50664136E-001,7.37500000E+000,4.09856730E-005,1.73827317E-008,7.37500000E+000,-1.12484265E-002,-1.21433474E-002,7.37500000E+000,6.46031559E-001,
1.46484375E-002,-7.03137040E-001,-1.37443990E-001,7.50000000E+000,4.84125740E-005,6.36317168E-008,7.50000000E+000,-3.45524810E-002,3.81509401E-003,7.50000000E+000,9.19403255E-001,
1.48925781E-002,-6.71320856E-001,-1.40179202E-001,7.62500000E+000,3.99263445E-005,2.70356715E-008,7.62500000E+000,-1.20636839E-002,-6.10596559E-004,7.62500000E+000,2.15474963E-001,
1.51367188E-002,-6.59654975E-001,-1.39039531E-001,7.75000000E+000,4.38422067E-005,1.59822218E-008,7.75000000E+000,-8.54716694E-004,-1.51791107E-002,7.75000000E+000,6.34049177E-001,
1.53808594E-002,-6.59654975E-001,-1.38127789E-001,7.87500000E+000,3.95546413E-005,4.17583514E-008,7.87500000E+000,-1.78718753E-002,-3.03553953E-003,7.87500000E+000,3.11278224E-001,
1.56250000E-002,-7.07379162E-001,-1.44737870E-001,8.00000000E+000,4.20149008E-005,2.67322768E-008,8.00000000E+000,-1.25307655E-002,-1.13231018E-002,8.00000000E+000,4.48298216E-001,
1.58691406E-002,-6.69199765E-001,-1.39723331E-001,8.12500000E+000,3.25303117E-005,3.83036749E-008,8.12500000E+000,-3.20898332E-002,1.04309293E-002,8.12500000E+000,9.66943026E-001,
1.61132813E-002,-6.56473339E-001,-1.47473067E-001,8.25000000E+000,3.82725448E-005,4.75176911E-008,8.25000000E+000,-3.25220898E-002,1.21618202E-002,8.25000000E+000,9.71046329E-001,
1.63574219E-002,-6.73441947E-001,-1.42914400E-001,8.37500000E+000,3.66202075E-005,2.84113177E-008,8.37500000E+000,-5.23931626E-003,1.61142517E-002,8.37500000E+000,3.70075434E-001,
1.66015625E-002,-6.90410554E-001,-1.37443990E-001,8.50000000E+000,4.67458522E-005,5.07377180E-008,8.50000000E+000,-1.28479721E-002,-1.15443924E-002,8.50000000E+000,2.74870634E-001,
1.68457031E-002,-7.11621344E-001,-1.46105468E-001,8.62500000E+000,4.13324306E-005,1.56335204E-007,8.62500000E+000,-5.49061485E-002,6.55215653E-003,8.62500000E+000,8.08399081E-001,
1.70898438E-002,-6.79805160E-001,-1.43598199E-001,8.75000000E+000,4.32240777E-005,9.76723982E-008,8.75000000E+000,-4.57160473E-002,-9.40734334E-003,8.75000000E+000,9.64063466E-001,
1.73339844E-002,-7.04197586E-001,-1.50892079E-001,8.87500000E+000,4.14415845E-005,5.17284882E-008,8.87500000E+000,-3.40902247E-002,-8.13397020E-003,8.87500000E+000,9.84047890E-001,
1.75781250E-002,-7.03137040E-001,-1.48384809E-001,9.00000000E+000,4.00278004E-005,7.71320146E-008,9.00000000E+000,-4.14542481E-002,-1.17309084E-002,9.00000000E+000,9.63215351E-001,
1.78222656E-002,-6.64957643E-001,-1.44509941E-001,9.12500000E+000,3.91021385E-005,7.85613992E-008,9.12500000E+000,-4.04838026E-002,-9.82495118E-003,9.12500000E+000,8.63793671E-001,
1.80664063E-002,-6.72381401E-001,-1.47017211E-001,9.25000000E+000,3.98466764E-005,1.09201792E-007,9.25000000E+000,-4.74985652E-002,9.80223343E-003,9.25000000E+000,8.58298421E-001,
1.83105469E-002,-7.02076495E-001,-1.40863001E-001,9.37500000E+000,4.19307253E-005,6.39277005E-008,9.37500000E+000,-3.87658477E-002,2.26711971E-003,9.37500000E+000,9.89076376E-001,
1.85546875E-002,-6.84047341E-001,-1.47928938E-001,9.50000000E+000,4.33966525E-005,1.52025308E-007,9.50000000E+000,-5.84172159E-002,-8.07445962E-003,9.50000000E+000,9.92764771E-001,
1.87988281E-002,-7.23287225E-001,-1.46561339E-001,9.62500000E+000,3.25364745E-005,7.36210168E-008,9.62500000E+000,-3.65559347E-002,-9.48603638E-003,9.62500000E+000,6.30360007E-001,
1.90429688E-002,-6.89350009E-001,-1.39039531E-001,9.75000000E+000,3.49987677E-005,1.18239058E-007,9.75000000E+000,-5.56290075E-002,2.99221883E-003,9.75000000E+000,9.18654382E-001,
1.92871094E-002,-6.99955404E-001,-1.43598199E-001,9.87500000E+000,4.14803071E-005,8.98183785E-008,9.87500000E+000,-4.45510596E-002,2.17935489E-003,9.87500000E+000,9.18839574E-001,
1.95312500E-002,-7.10560799E-001,-1.44509941E-001,1.00000000E+001,3.69930203E-005,9.14443632E-008,1.00000000E+001,-4.81926277E-002,-1.57988584E-003,1.00000000E+001,9.40586388E-001,
1.97753906E-002,-7.19045103E-001,-1.39723331E-001,1.01250000E+001,4.23580932E-005,1.51394659E-007,1.01250000E+001,-4.98576164E-002,-2.36595571E-002,1.01250000E+001,8.52121472E-001,
2.00195313E-002,-6.56473339E-001,-1.41774729E-001,1.02500000E+001,3.58602629E-005,1.33749410E-007,1.02500000E+001,-5.98276295E-002,-9.77502670E-003,1.02500000E+001,9.85318005E-001,
2.02636719E-002,-6.88289464E-001,-1.46561339E-001,1.03750000E+001,3.80880265E-005,1.46521728E-007,1.03750000E+001,-6.08619340E-002,-9.71561298E-003,1.03750000E+001,9.87439215E-001,
2.05078125E-002,-7.19045103E-001,-1.40179202E-001,1.05000000E+001,3.56401324E-005,1.24828375E-007,1.05000000E+001,-5.66353388E-002,-2.77236640E-003,1.05000000E+001,9.18012500E-001,
2.07519531E-002,-6.61776006E-001,-1.42686471E-001,1.06250000E+001,4.21933873E-005,1.41007462E-007,1.06250000E+001,-5.69981113E-002,7.03164237E-003,1.06250000E+001,9.86940324E-001,
2.09960938E-002,-6.95713282E-001,-1.44509941E-001,1.07500000E+001,4.37283234E-005,1.25776808E-007,1.07500000E+001,-5.32943234E-002,3.41753475E-003,1.07500000E+001,9.91550207E-001,
2.12402344E-002,-6.79805160E-001,-1.39039531E-001,1.08750000E+001,3.81375939E-005,1.31271975E-007,1.08750000E+001,-5.72137609E-002,2.48809997E-003,1.08750000E+001,9.52810168E-001,
2.14843750E-002,-6.59654975E-001,-1.45193741E-001,1.10000000E+001,3.56523196E-005,2.26072416E-007,1.10000000E+001,-7.35636055E-002,-2.94753574E-002,1.10000000E+001,9.90448356E-001,
2.17285156E-002,-7.13742435E-001,-1.48612738E-001,1.11250000E+001,3.70268026E-005,1.79208428E-007,1.11250000E+001,-6.91692904E-002,7.42995553E-003,1.11250000E+001,9.99935091E-001,
2.19726563E-002,-6.77684128E-001,-1.46333396E-001,1.12500000E+001,4.14734895E-005,1.95416419E-007,1.12500000E+001,-6.62890896E-002,-2.96688499E-003,1.12500000E+001,9.34477985E-001,
2.22167969E-002,-6.88289464E-001,-1.43142328E-001,1.13750000E+001,3.55733027E-005,1.83339864E-007,1.13750000E+001,-7.02144653E-002,1.22543909E-002,1.13750000E+001,9.85738516E-001,
2.24609375E-002,-6.72381401E-001,-1.43598199E-001,1.15000000E+001,4.20632641E-005,2.20997904E-007,1.15000000E+001,-7.20512643E-002,5.77382464E-003,1.15000000E+001,9.94452775E-001,
2.27050781E-002,-7.07379162E-001,-1.50208279E-001,1.16250000E+001,3.40640763E-005,2.60338965E-007,1.16250000E+001,-8.50339308E-002,1.64988022E-002,1.16250000E+001,9.81743157E-001,
2.29492188E-002,-6.79805160E-001,-1.49296537E-001,1.17500000E+001,4.19104035E-005,1.42809071E-007,1.17500000E+001,-5.74285723E-002,7.61620281E-003,1.17500000E+001,9.84919310E-001,
2.31933594E-002,-6.60715461E-001,-1.47017211E-001,1.18750000E+001,3.85635794E-005,3.28072701E-007,1.18750000E+001,-9.06050876E-002,-1.22806029E-002,1.18750000E+001,9.82709765E-001,
2.34375000E-002,-6.79805160E-001,-1.39723331E-001,1.20000000E+001,4.07189837E-005,2.20077155E-007,1.20000000E+001,-6.92542195E-002,-2.40641050E-002,1.20000000E+001,9.94554281E-001,
2.36816406E-002,-6.84047341E-001,-1.50208279E-001,1.21250000E+001,4.07774933E-005,2.43192005E-007,1.21250000E+001,-7.55769908E-002,-8.25206563E-003,1.21250000E+001,9.69175577E-001,
2.39257813E-002,-6.68139279E-001,-1.43598199E-001,1.22500000E+001,4.47012681E-005,3.03704894E-007,1.22500000E+001,-7.97922611E-002,-1.91386733E-002,1.22500000E+001,9.91035342E-001,
2.41699219E-002,-6.99955404E-001,-1.43370271E-001,1.23750000E+001,4.04851235E-005,3.85519002E-007,1.23750000E+001,-9.49681476E-002,-1.70169249E-002,1.23750000E+001,9.77543235E-001,
2.44140625E-002,-6.75563037E-001,-1.49980336E-001,1.25000000E+001,4.05065839E-005,2.53989271E-007,1.25000000E+001,-7.85315633E-002,1.81100739E-004,1.25000000E+001,9.83578265E-001,
2.46582031E-002,-6.55412793E-001,-1.45649597E-001,1.26250000E+001,3.75560485E-005,2.59358018E-007,1.26250000E+001,-8.20812732E-002,-5.91419498E-003,1.26250000E+001,9.80679333E-001,
2.49023438E-002,-6.89350009E-001,-1.45649597E-001,1.27500000E+001,3.99063574E-005,3.81465981E-007,1.27500000E+001,-9.52736959E-002,-6.23807777E-003,1.27500000E+001,9.53665853E-001,
2.51464844E-002,-6.61776006E-001,-1.45649597E-001,1.28750000E+001,5.00115420E-005,3.08540677E-007,1.28750000E+001,-7.70974606E-002,-1.30236475E-002,1.28750000E+001,9.90975201E-001,
2.53906250E-002,-6.73441947E-001,-1.49296537E-001,1.30000000E+001,4.18426316E-005,3.15842215E-007,1.30000000E+001,-8.42925608E-002,-1.07273031E-002,1.30000000E+001,9.56558943E-001,
2.56347656E-002,-6.86168432E-001,-1.44509941E-001,1.31250000E+001,4.81157695E-005,4.46749937E-007,1.31250000E+001,-9.59582776E-002,-6.06798334E-003,1.31250000E+001,9.95702267E-001,
2.58789063E-002,-6.88289464E-001,-1.51347950E-001,1.32500000E+001,4.38599745E-005,4.47209857E-007,1.32500000E+001,-9.89131927E-002,-7.56203337E-003,1.32500000E+001,9.65174139E-001,
2.61230469E-002,-6.42686307E-001,-1.32201523E-001,1.33750000E+001,4.19043063E-005,4.93199082E-007,1.33750000E+001,-1.07878916E-001,-8.78730603E-003,1.33750000E+001,9.95378792E-001,
2.63671875E-002,-6.33141458E-001,-1.41774729E-001,1.35000000E+001,4.18683812E-005,4.71733813E-007,1.35000000E+001,-1.04971826E-001,-1.46924546E-002,1.35000000E+001,9.97169554E-001,
2.66113281E-002,-6.86168432E-001,-1.46561339E-001,1.36250000E+001,4.03428639E-005,5.97142957E-007,1.36250000E+001,-1.21455364E-001,-1.62718305E-003,1.36250000E+001,9.96796131E-001,
2.68554688E-002,-6.59654975E-001,-1.47245139E-001,1.37500000E+001,4.08220221E-005,5.89586875E-007,1.37500000E+001,-1.19967386E-001,-7.93828163E-004,1.37500000E+001,9.96545076E-001,
2.70996094E-002,-6.40565276E-001,-1.49524480E-001,1.38750000E+001,4.27913146E-005,5.65059906E-007,1.38750000E+001,-1.11178748E-001,-2.80377734E-002,1.38750000E+001,9.95605469E-001,
2.73437500E-002,-7.01015949E-001,-1.40635058E-001,1.40000000E+001,4.16703369E-005,5.17846047E-007,1.40000000E+001,-1.10923581E-001,-8.84078350E-003,1.40000000E+001,9.96389151E-001,
2.75878906E-002,-6.69199765E-001,-1.47473067E-001,1.41250000E+001,3.88030021E-005,7.66135315E-007,1.41250000E+001,-1.39720380E-001,-5.72379585E-003,1.41250000E+001,9.90402818E-001,
2.78320313E-002,-6.68139279E-001,-1.49980336E-001,1.42500000E+001,4.26025144E-005,5.84530483E-007,1.42500000E+001,-1.15066230E-001,-1.84508655E-002,1.42500000E+001,9.89818156E-001,
2.80761719E-002,-7.03137040E-001,-1.39267460E-001,1.43750000E+001,4.36644368E-005,6.29556780E-007,1.43750000E+001,-1.19604014E-001,-3.60138225E-003,1.43750000E+001,9.93079007E-001,
2.83203125E-002,-6.79805160E-001,-1.47928938E-001,1.45000000E+001,4.22731464E-005,9.58428700E-007,1.45000000E+001,-1.50414377E-001,-5.07651595E-003,1.45000000E+001,9.99040723E-001,
2.85644531E-002,-6.97834313E-001,-1.43598199E-001,1.46250000E+001,4.43839563E-005,7.51289690E-007,1.46250000E+001,-1.28440499E-001,-8.43987800E-003,1.46250000E+001,9.78811443E-001,
2.88085938E-002,-6.56473339E-001,-1.52259678E-001,1.47500000E+001,3.89716370E-005,6.88201396E-007,1.47500000E+001,-1.30073369E-001,-2.45955214E-002,1.47500000E+001,9.92373526E-001,
