Software Used:, Crystal Instruments EDM software Ver.12.0.0.18,,Software Used:, Crystal Instruments EDM software Ver.12.0.0.18,,Software Used:, Crystal Instruments EDM software Ver.12.0.0.18,,Software Used:, Crystal Instruments EDM software Ver.12.0.0.18,
0.00000000E+000,-6.57533884E-001,-1.42230600E-001,0.00000000E+000,9.25007164E-001,4.72534299E-002,0.00000000E+000,2.26018414E-001,0.00000000E+000,0.00000000E+000,9.99998510E-001,
2.44140625E-004,-6.60715461E-001,-1.51347950E-001,1.25000000E-001,1.81580515E-006,3.99424671E-008,1.25000000E-001,-4.48807329E-002,-1.28457719E-003,1.25000000E-001,9.16464403E-002,
4.88281250E-004,-7.02076495E-001,-1.52487606E-001,2.50000000E-001,1.89715627E-006,1.11094678E-007,2.50000000E-001,-1.84934974E-001,7.48809054E-003,2.50000000E-001,5.85004270E-001,
7.32421875E-004,-6.91471100E-001,-1.50208279E-001,3.75000000E-001,1.41269879E-006,1.58489271E-007,3.75000000E-001,-2.69160122E-001,-1.52704209E-001,3.75000000E-001,8.53612006E-001,
9.76562500E-004,-7.28589952E-001,-1.51803806E-001,5.00000000E-001,1.92316543E-006,1.61474290E-007,5.00000000E-001,-7.12192133E-002,-2.58038104E-001,5.00000000E-001,8.53429854E-001,
1.22070313E-003,-6.90410554E-001,-1.46333396E-001,6.25000000E-001,7.71877603E-006,1.24758330E-007,6.25000000E-001,6.65766075E-002,-1.06395997E-001,6.25000000E-001,9.74603534E-001,
1.46484375E-003,-6.71320856E-001,-1.45649597E-001,7.50000000E-001,4.23133224E-006,3.22708615E-007,7.50000000E-001,6.78312927E-002,-2.13863730E-001,7.50000000E-001,6.60041153E-001,
1.70898438E-003,-6.61776006E-001,-1.47017211E-001,8.75000000E-001,5.46816045E-006,6.94803646E-008,8.75000000E-001,-4.98537198E-002,-8.38081092E-002,8.75000000E-001,7.48382211E-001,
1.95312500E-003,-6.42686307E-001,-1.39951259E-001,1.00000000E+000,5.39453595E-006,2.34330557E-007,1.00000000E+000,-1.30325377E-001,9.59632695E-002,1.00000000E+000,6.03007138E-001,
2.19726563E-003,-6.69199765E-001,-1.47017211E-001,1.12500000E+000,8.79594427E-006,3.71996052E-008,1.12500000E+000,-5.50430827E-002,-2.67059426E-004,1.12500000E+000,7.16413260E-001,
2.44140625E-003,-6.99955404E-001,-1.50208279E-001,1.25000000E+000,9.85385122E-006,2.25855928E-007,1.25000000E+000,-1.21837020E-001,7.92407542E-002,1.25000000E+000,9.21591580E-001,
2.68554688E-003,-6.89350009E-001,-1.50664136E-001,1.37500000E+000,6.55563099E-006,4.88388935E-007,1.37500000E+000,1.74868315E-001,4.45770137E-002,1.37500000E+000,4.37132031E-001,
2.92968750E-003,-7.26468861E-001,-1.47928938E-001,1.50000000E+000,3.44725640E-006,9.35561033E-008,1.50000000E+000,6.50447654E-003,-1.24155134E-001,1.50000000E+000,5.69539249E-001,
3.17382813E-003,-6.69199765E-001,-1.52943477E-001,1.62500000E+000,6.62281764E-006,1.02104131E-007,1.62500000E+000,1.39020216E-002,6.71010166E-002,1.62500000E+000,3.04586977E-001,
3.41796875E-003,-7.01015949E-001,-1.54539019E-001,1.75000000E+000,1.31474608E-005,7.58251417E-008,1.75000000E+000,6.41085356E-002,-1.26552917E-002,1.75000000E+000,7.40395665E-001,
3.66210938E-003,-6.89350009E-001,-1.50892079E-001,1.87500000E+000,1.27012236E-005,2.88378459E-007,1.87500000E+000,-4.36362363E-002,1.06227726E-001,1.87500000E+000,5.80866456E-001,
3.90625000E-003,-6.78744614E-001,-1.44281998E-001,2.00000000E+000,1.46065158E-005,1.20331435E-007,2.00000000E+000,7.40706250E-002,1.41063454E-002,2.00000000E+000,6.90129340E-001,
4.15039063E-003,-6.99955404E-001,-1.46561339E-001,2.12500000E+000,1.17517702E-005,1.79499381E-007,2.12500000E+000,7.60570094E-002,-7.93736503E-002,2.12500000E+000,7.91189969E-001,
4.39453125E-003,-7.05258071E-001,-1.54994875E-001,2.25000000E+000,1.11582976E-005,4.23648530E-008,2.25000000E+000,-5.59298359E-002,-1.92659367E-002,2.25000000E+000,9.21674907E-001,
4.63867188E-003,-6.95713282E-001,-1.41774729E-001,2.37500000E+000,1.89100883E-005,1.94528724E-007,2.37500000E+000,6.57200068E-002,6.21310771E-002,2.37500000E+000,7.95115650E-001,
4.88281250E-003,-6.66018188E-001,-1.48612738E-001,2.50000000E+000,1.93456344E-005,6.63448247E-008,2.50000000E+000,1.80287138E-002,-2.01841407E-002,2.50000000E+000,2.13572681E-001,
5.12695313E-003,-6.86168432E-001,-1.52943477E-001,2.62500000E+000,1.77182610E-005,5.36568088E-008,2.62500000E+000,4.81014466E-003,1.83010511E-002,2.62500000E+000,1.18239388E-001,
5.37109375E-003,-6.95713282E-001,-1.49980336E-001,2.75000000E+000,1.74707566E-005,2.74337921E-008,2.75000000E+000,2.07559187E-002,-4.36595082E-003,2.75000000E+000,2.86493331E-001,
5.61523438E-003,-6.49049580E-001,-1.44054070E-001,2.87500000E+000,1.02421800E-005,3.92322335E-008,2.87500000E+000,1.69128052E-005,2.11448073E-002,2.87500000E+000,1.16723686E-001,
5.85937500E-003,-7.02076495E-001,-1.49296537E-001,3.00000000E+000,1.50318447E-005,5.05561246E-008,3.00000000E+000,-6.59719808E-003,-3.87022202E-003,3.00000000E+000,1.73942838E-002,
6.10351563E-003,-7.01015949E-001,-1.47017211E-001,3.12500000E+000,1.72846667E-005,3.83907413E-008,3.12500000E+000,3.50205018E-003,4.74407384E-003,3.12500000E+000,1.56546161E-002,
6.34765625E-003,-6.89350009E-001,-1.47701010E-001,3.25000000E+000,1.39455269E-005,2.04647577E-007,3.25000000E+000,-1.32481800E-003,1.08172726E-002,3.25000000E+000,8.09337758E-003,
6.59179688E-003,-7.14802921E-001,-1.41546801E-001,3.37500000E+000,1.24277158E-005,2.16156835E-008,3.37500000E+000,1.59600619E-002,5.64566022E-003,3.37500000E+000,1.64774135E-001,
6.83593750E-003,-6.55412793E-001,-1.37671933E-001,3.50000000E+000,2.03363434E-005,5.85147539E-008,3.50000000E+000,3.41974460E-002,-5.08690812E-003,3.50000000E+000,4.15427148E-001,
7.08007813E-003,-7.06318617E-001,-1.45421669E-001,3.62500000E+000,2.14082938E-005,4.87330922E-008,3.62500000E+000,2.57787239E-002,-3.80433947E-002,3.62500000E+000,9.27732646E-001,
7.32421875E-003,-6.47989035E-001,-1.38355732E-001,3.75000000E+000,1.89273305E-005,1.93483238E-008,3.75000000E+000,-2.77598128E-002,-1.49172125E-002,3.75000000E+000,9.71514881E-001,
7.56835938E-003,-7.01015949E-001,-1.34936720E-001,3.87500000E+000,1.45160666E-005,6.17919582E-008,3.87500000E+000,5.41177765E-002,6.64831512E-003,3.87500000E+000,6.98392868E-001,
7.81250000E-003,-7.28589952E-001,-1.38127789E-001,4.00000000E+000,1.76425001E-005,1.17156105E-007,4.00000000E+000,-4.40507121E-002,-2.20720749E-002,4.00000000E+000,3.65578949E-001,
8.05664063E-003,-6.75563037E-001,-1.46333396E-001,4.12500000E+000,1.98668859E-005,4.22627195E-008,4.12500000E+000,1.92371272E-002,-1.49186244E-002,4.12500000E+000,2.78584450E-001,
8.30078125E-003,-6.97834313E-001,-1.42230600E-001,4.25000000E+000,2.25116964E-005,1.13981802E-008,4.25000000E+000,-6.40895404E-003,-1.32309133E-002,4.25000000E+000,4.26862836E-001,
8.54492188E-003,-7.15863466E-001,-1.37671933E-001,4.37500000E+000,2.14553256E-005,7.53156399E-008,4.37500000E+000,1.60534512E-002,-5.67828491E-003,4.37500000E+000,8.26000422E-002,
8.78906250E-003,-6.93592191E-001,-1.43370271E-001,4.50000000E+000,2.10188209E-005,2.35286777E-008,4.50000000E+000,2.53033657E-002,1.03848148E-002,4.50000000E+000,6.68302894E-001,
9.03320313E-003,-6.99955404E-001,-1.38583660E-001,4.62500000E+000,3.52720672E-005,1.89004545E-008,4.62500000E+000,-1.17559042E-002,-4.68358584E-003,4.62500000E+000,2.98847467E-001,
9.27734375E-003,-7.21166193E-001,-1.52487606E-001,4.75000000E+000,2.99206495E-005,5.59640601E-009,4.75000000E+000,1.23206265E-002,2.02296395E-003,4.75000000E+000,8.33431602E-001,
9.52148438E-003,-7.09500253E-001,-1.44737870E-001,4.87500000E+000,2.72950329E-005,8.37781577E-009,4.87500000E+000,1.62965013E-003,5.67824254E-003,4.87500000E+000,1.13697216E-001,
9.76562500E-003,-6.47989035E-001,-1.47473067E-001,5.00000000E+000,2.71167992E-005,4.51879316E-008,5.00000000E+000,-5.37801906E-003,2.99989916E-002,5.00000000E+000,5.57402015E-001,
1.00097656E-002,-6.87228918E-001,-1.50664136E-001,5.12500000E+000,2.75025868E-005,1.61168956E-007,5.12500000E+000,-2.74699759E-002,-3.01364847E-002,5.12500000E+000,2.83748955E-001,
1.02539063E-002,-6.84047341E-001,-1.47701010E-001,5.25000000E+000,2.73335445E-005,3.82013923E-008,5.25000000E+000,-1.26667200E-002,3.46531607E-002,5.25000000E+000,9.74017084E-001,
1.04980469E-002,-6.91471100E-001,-1.52715549E-001,5.37500000E+000,2.82720684E-005,2.88707689E-008,5.37500000E+000,2.72838715E-002,-7.01260846E-003,5.37500000E+000,7.77115166E-001,
1.07421875E-002,-6.68139279E-001,-1.46561339E-001,5.50000000E+000,2.88728752E-005,5.12760927E-008,5.50000000E+000,2.08657347E-002,2.23984360E-003,5.50000000E+000,2.47978553E-001,
1.09863281E-002,-6.55412793E-001,-1.51575878E-001,5.62500000E+000,3.72371396E-005,9.80095560E-009,5.62500000E+000,-1.40866986E-003,-1.59888156E-002,5.62500000E+000,9.78826642E-001,
1.12304688E-002,-7.17984557E-001,-1.55450746E-001,5.75000000E+000,3.53087962E-005,5.56319542E-008,5.75000000E+000,2.03934703E-002,8.15495197E-003,5.75000000E+000,3.06170523E-001,
1.14746094E-002,-6.86168432E-001,-1.52031749E-001,5.87500000E+000,3.51517847E-005,3.50356588E-009,5.87500000E+000,-6.99776574E-004,-5.78850135E-003,5.87500000E+000,3.41082454E-001,
1.17187500E-002,-7.12681890E-001,-1.53627276E-001,6.00000000E+000,3.49738912E-005,3.77417706E-008,6.00000000E+000,-1.27516659E-002,-2.22363882E-002,6.00000000E+000,6.08875215E-001,
1.19628906E-002,-6.77684128E-001,-1.46333396E-001,6.12500000E+000,4.03481172E-005,2.34824569E-008,6.12500000E+000,1.22795720E-002,4.12118807E-003,6.12500000E+000,2.88270503E-001,
1.22070313E-002,-7.02076495E-001,-1.42686471E-001,6.25000000E+000,4.18128184E-005,4.65222136E-008,6.25000000E+000,-2.11603362E-002,1.41886007E-002,6.25000000E+000,5.83367229E-001,
1.24511719E-002,-6.86168432E-001,-1.48384809E-001,6.37500000E+000,4.74217304E-005,1.73131625E-008,6.37500000E+000,-3.30421212E-003,7.77553581E-003,6.37500000E+000,1.95503816E-001,
1.26953125E-002,-6.46928489E-001,-1.42686471E-001,6.50000000E+000,4.39100331E-005,3.86281318E-009,6.50000000E+000,-2.45151040E-003,-5.32153249E-003,6.50000000E+000,3.90217423E-001,
1.29394531E-002,-6.90410554E-001,-1.49296537E-001,6.62500000E+000,4.70927698E-005,4.03278904E-008,6.62500000E+000,-2.85589043E-002,3.47998319E-003,6.62500000E+000,9.66562390E-001,
1.31835938E-002,-6.72381401E-001,-1.48612738E-001,6.75000000E+000,4.99961243E-005,1.76919563E-008,6.75000000E+000,1.08829159E-002,6.37634564E-003,6.75000000E+000,4.49592710E-001,
1.34277344E-002,-6.74502492E-001,-1.47701010E-001,6.87500000E+000,5.68766009E-005,5.00572881E-008,6.87500000E+000,-2.39508804E-002,-1.02857163E-003,6.87500000E+000,6.52998388E-001,
1.36718750E-002,-6.81926250E-001,-1.46561339E-001,7.00000000E+000,5.33759157E-005,9.14503762E-009,7.00000000E+000,-7.32867513E-003,5.21392445E-004,7.00000000E+000,3.15071583E-001,
1.39160156E-002,-7.21166193E-001,-1.46789268E-001,7.12500000E+000,5.20032117E-005,2.17490985E-008,7.12500000E+000,-1.75734982E-002,-3.82579723E-003,7.12500000E+000,7.73411274E-001,
1.41601563E-002,-7.09500253E-001,-1.48612738E-001,7.25000000E+000,5.04112322E-005,4.70925343E-009,7.25000000E+000,-6.26232068E-004,-3.50711099E-003,7.25000000E+000,1.35867983E-001,
1.44042969E-002,-6.64957643E-001,-1.43826127E-001,7.37500000E+000,5.47681193E-005,3.21386406E-009,7.37500000E+000,-4.21874411E-003,-5.82844671E-003,7.37500000E+000,8.82225692E-001,
1.46484375E-002,-6.47989035E-001,-1.53171405E-001,7.50000000E+000,4.93691186E-005,1.47092036E-008,7.50000000E+000,-1.17677310E-002,6.04449166E-003,7.50000000E+000,5.87406397E-001,
1.48925781E-002,-7.05258071E-001,-1.48840681E-001,7.62500000E+000,4.80693270E-005,1.16882806E-008,7.62500000E+000,-6.28004270E-003,1.10788057E-002,7.62500000E+000,6.66978300E-001,
1.51367188E-002,-7.26468861E-001,-1.58413887E-001,7.75000000E+000,5.36694170E-005,4.98039014E-008,7.75000000E+000,-1.97349750E-002,-1.84730329E-002,7.75000000E+000,7.87431419E-001,
1.53808594E-002,-6.64957643E-001,-1.58185959E-001,7.87500000E+000,5.31220430E-005,1.75200991E-008,7.87500000E+000,-1.48216235E-002,3.98919173E-003,7.87500000E+000,7.14350104E-001,
1.56250000E-002,-6.76623583E-001,-1.48384809E-001,8.00000000E+000,6.04586603E-005,9.42112699E-009,8.00000000E+000,-8.97711143E-003,-2.54674582E-004,8.00000000E+000,5.17563105E-001,
1.58691406E-002,-6.62836552E-001,-1.52715549E-001,8.12500000E+000,6.03419758E-005,1.66757346E-008,8.12500000E+000,-9.78202093E-003,1.06592821E-002,8.12500000E+000,7.57370889E-001,
1.61132813E-002,-6.85107887E-001,-1.55906618E-001,8.25000000E+000,5.75061167E-005,4.45738344E-008,8.25000000E+000,-2.04294398E-002,-3.25510441E-003,8.25000000E+000,5.52121758E-001,
1.63574219E-002,-6.91471100E-001,-1.56818345E-001,8.37500000E+000,6.41444349E-005,1.29865327E-008,8.37500000E+000,-3.38018523E-004,-6.78602082E-004,8.37500000E+000,2.83890031E-003,
1.66015625E-002,-6.78744614E-001,-1.62288755E-001,8.50000000E+000,6.53855968E-005,4.25316360E-009,8.50000000E+000,1.93306827E-003,2.39462429E-003,8.50000000E+000,1.45599455E-001,
1.68457031E-002,-7.04197586E-001,-1.54083148E-001,8.62500000E+000,5.13512350E-005,2.12985292E-008,8.62500000E+000,-1.31632369E-002,6.56686770E-003,8.62500000E+000,5.21736979E-001,
1.70898438E-002,-6.64957643E-001,-1.75508916E-001,8.75000000E+000,6.49008434E-005,3.58615537E-008,8.75000000E+000,-6.33800775E-003,3.80399171E-003,8.75000000E+000,9.88861769E-002,
1.73339844E-002,-7.16924012E-001,-1.62972555E-001,8.87500000E+000,6.09496929E-005,5.75031534E-009,8.87500000E+000,-1.31019240E-003,-4.39301087E-003,8.87500000E+000,2.22740754E-001,
1.75781250E-002,-6.99955404E-001,-1.67531237E-001,9.00000000E+000,6.24739114E-005,1.49551624E-008,9.00000000E+000,-1.40491109E-002,7.21595541E-004,9.00000000E+000,8.26721072E-001,
1.78222656E-002,-6.77684128E-001,-1.58869758E-001,9.12500000E+000,6.50237707E-005,2.24125110E-008,9.12500000E+000,-1.83531567E-002,3.13850702E-004,9.12500000E+000,9.77536201E-001,
1.80664063E-002,-7.30711043E-001,-1.57502145E-001,9.25000000E+000,6.18730337E-005,3.35831913E-008,9.25000000E+000,-2.08777059E-002,9.83154867E-003,9.25000000E+000,9.81128097E-001,
1.83105469E-002,-6.87228918E-001,-1.52487606E-001,9.37500000E+000,6.34045427E-005,1.39005483E-008,9.37500000E+000,-9.99008305E-003,-7.58685311E-003,9.37500000E+000,7.17756808E-001,
1.85546875E-002,-7.01015949E-001,-1.56818345E-001,9.50000000E+000,6.74957919E-005,9.00319552E-009,9.50000000E+000,-4.04957263E-003,-4.49820887E-003,9.50000000E+000,2.74627030E-001,
1.87988281E-002,-6.95713282E-001,-1.60009429E-001,9.62500000E+000,5.90853888E-005,1.62463110E-008,9.62500000E+000,-1.43538341E-002,-5.78028616E-003,9.62500000E+000,8.70828032E-001,
1.90429688E-002,-7.12681890E-001,-1.56818345E-001,9.75000000E+000,6.14733435E-005,8.08301248E-009,9.75000000E+000,-5.93952462E-003,-5.44085400E-003,9.75000000E+000,4.93439734E-001,
1.92871094E-002,-7.21166193E-001,-1.62516698E-001,9.87500000E+000,5.77116662E-005,2.27357617E-008,9.87500000E+000,-1.73169989E-002,9.15773958E-003,9.87500000E+000,9.74057019E-001,
1.95312500E-002,-6.82986796E-001,-1.56590417E-001,1.00000000E+001,6.20590217E-005,3.53045166E-008,1.00000000E+001,-2.27217078E-002,-2.06158985E-003,1.00000000E+001,9.14985001E-001,
1.97753906E-002,-6.90410554E-001,-1.56818345E-001,1.01250000E+001,6.10464485E-005,3.12180788E-008,1.01250000E+001,-2.20445953E-002,-2.61319382E-003,1.01250000E+001,9.63657975E-001,
2.00195313E-002,-7.29650497E-001,-1.49068609E-001,1.02500000E+001,5.88121875E-005,1.64720273E-008,1.02500000E+001,-9.78500396E-003,-2.32098764E-003,1.02500000E+001,3.61092895E-001,
2.02636719E-002,-6.82986796E-001,-1.58641815E-001,1.03750000E+001,6.93837646E-005,3.58559618E-008,1.03750000E+001,-2.25275755E-002,-1.94028812E-003,1.03750000E+001,9.89323735E-001,
2.05078125E-002,-6.54352248E-001,-1.53171405E-001,1.05000000E+001,5.98642764E-005,5.68206957E-008,1.05000000E+001,-2.57171970E-002,3.77404084E-003,1.05000000E+001,7.11806059E-001,
2.07519531E-002,-6.99955404E-001,-1.51575878E-001,1.06250000E+001,6.00338280E-005,1.59503397E-008,1.06250000E+001,-1.57612953E-002,-3.52155440E-003,1.06250000E+001,9.81693625E-001,
2.09960938E-002,-7.12681890E-001,-1.63428426E-001,1.07500000E+001,5.75350641E-005,1.74613106E-008,1.07500000E+001,-1.72610153E-002,-2.07499228E-003,1.07500000E+001,9.95913327E-001,
2.12402344E-002,-7.28589952E-001,-1.58185959E-001,1.08750000E+001,5.87511386E-005,4.86287952E-008,1.08750000E+001,-2.13146284E-002,4.50728228E-003,1.08750000E+001,5.73426902E-001,
2.14843750E-002,-7.07379162E-001,-1.63428426E-001,1.10000000E+001,5.44152063E-005,5.17594998E-008,1.10000000E+001,-2.78414339E-002,1.06194019E-002,1.10000000E+001,9.33473766E-001,
2.17285156E-002,-6.91471100E-001,-1.54994875E-001,1.11250000E+001,6.20717328E-005,3.97837923E-008,1.11250000E+001,-2.05448978E-002,-8.92156549E-003,1.11250000E+001,7.82744765E-001,
2.19726563E-002,-6.76623583E-001,-1.55450746E-001,1.12500000E+001,5.67832685E-005,2.44880614E-008,1.12500000E+001,-1.88384578E-002,3.60339740E-003,1.12500000E+001,8.53023052E-001,
2.22167969E-002,-6.78744614E-001,-1.55678689E-001,1.13750000E+001,5.92986617E-005,4.38696830E-008,1.13750000E+001,-2.30487883E-002,-2.41950597E-003,1.13750000E+001,7.26001084E-001,
2.24609375E-002,-6.58594429E-001,-1.55906618E-001,1.15000000E+001,5.21141665E-005,6.76009648E-008,1.15000000E+001,-2.71880943E-002,-2.09303163E-002,1.15000000E+001,9.07569349E-001,
2.27050781E-002,-6.91471100E-001,-1.58413887E-001,1.16250000E+001,5.68121286E-005,3.20828057E-008,1.16250000E+001,-1.67635195E-002,4.67811944E-003,1.16250000E+001,5.36377490E-001,
2.29492188E-002,-6.69199765E-001,-1.58413887E-001,1.17500000E+001,5.47410491E-005,3.90851902E-008,1.17500000E+001,-2.36987248E-002,-7.94193894E-003,1.17500000E+001,8.74927521E-001,
2.31933594E-002,-6.66018188E-001,-1.65023968E-001,1.18750000E+001,5.30211473E-005,6.30440198E-008,1.18750000E+001,-3.31753530E-002,1.79889018E-003,1.18750000E+001,9.28347945E-001,
2.34375000E-002,-6.73441947E-001,-1.58641815E-001,1.20000000E+001,5.64224974E-005,2.99365794E-008,1.20000000E+001,-1.91480573E-002,-6.69347076E-003,1.20000000E+001,7.75474250E-001,
2.36816406E-002,-6.91471100E-001,-1.67303294E-001,1.21250000E+001,6.08930495E-005,7.60376793E-008,1.21250000E+001,-3.34283151E-002,1.14053106E-002,1.21250000E+001,9.99058902E-001,
2.39257813E-002,-6.23596668E-001,-1.68670893E-001,1.22500000E+001,6.18818231E-005,7.29525738E-008,1.22500000E+001,-3.42695266E-002,-8.29937635E-004,1.22500000E+001,9.96769130E-001,
2.41699219E-002,-6.82986796E-001,-1.69582635E-001,1.23750000E+001,5.72255849E-005,6.69475497E-008,1.23750000E+001,-3.34452875E-002,6.20156294E-003,1.23750000E+001,9.89022613E-001,
2.44140625E-002,-6.82986796E-001,-1.63884297E-001,1.25000000E+001,5.50997138E-005,5.42401537E-008,1.25000000E+001,-2.77687721E-002,-5.46181807E-003,1.25000000E+001,8.13633978E-001,
2.46582031E-002,-6.95713282E-001,-1.58641815E-001,1.26250000E+001,5.04862983E-005,6.74423859E-008,1.26250000E+001,-3.44799273E-002,-4.82876180E-003,1.26250000E+001,9.07432914E-001,
2.49023438E-002,-6.73441947E-001,-1.59553558E-001,1.27500000E+001,5.08390222E-005,6.26589198E-008,1.27500000E+001,-3.16873603E-002,-6.90040353E-004,1.27500000E+001,8.15064311E-001,
2.51464844E-002,-6.79805160E-001,-1.56818345E-001,1.28750000E+001,5.82587018E-005,4.05848226E-008,1.28750000E+001,-2.46251561E-002,-1.60977023E-003,1.28750000E+001,8.74193490E-001,
2.53906250E-002,-6.70260310E-001,-1.57958016E-001,1.30000000E+001,4.92326508E-005,9.64484386E-008,1.30000000E+001,-4.07671221E-002,-8.69025849E-003,1.30000000E+001,8.86911392E-001,
2.56347656E-002,-6.90410554E-001,-1.62516698E-001,1.31250000E+001,4.62960561E-005,4.82413469E-008,1.31250000E+001,-3.06939818E-002,-6.32073404E-003,1.31250000E+001,9.42472160E-001,
2.58789063E-002,-6.64957643E-001,-1.59325615E-001,1.32500000E+001,5.53532736E-005,8.39667251E-008,1.32500000E+001,-3.83262523E-002,-1.71818561E-003,1.32500000E+001,9.70285714E-001,
2.61230469E-002,-7.07379162E-001,-1.68442965E-001,1.33750000E+001,5.27185621E-005,1.10264622E-007,1.33750000E+001,-4.17600051E-002,-4.67922445E-003,1.33750000E+001,8.44240129E-001,
2.63671875E-002,-6.90410554E-001,-1.68670893E-001,1.35000000E+001,5.05131757E-005,7.80607081E-008,1.35000000E+001,-3.84598598E-002,6.22355752E-003,1.35000000E+001,9.82230783E-001,
2.66113281E-002,-7.01015949E-001,-1.56134546E-001,1.36250000E+001,4.77904105E-005,1.05267318E-007,1.36250000E+001,-4.52353433E-002,-1.08683622E-002,1.36250000E+001,9.82606947E-001,
2.68554688E-002,-7.10560799E-001,-1.58869758E-001,1.37500000E+001,5.23969065E-005,1.54637036E-007,1.37500000E+001,-5.34694344E-002,-2.17231270E-003,1.37500000E+001,9.70333934E-001,
2.70996094E-002,-7.26468861E-001,-1.55678689E-001,1.38750000E+001,4.89786325E-005,1.28913371E-007,1.38750000E+001,-5.02822250E-002,-9.21695773E-003,1.38750000E+001,9.92863476E-001,
2.73437500E-002,-7.05258071E-001,-1.61377028E-001,1.40000000E+001,5.25659925E-005,9.37709785E-008,1.40000000E+001,-4.18582372E-002,-2.97546666E-003,1.40000000E+001,9.87157106E-001,
2.75878906E-002,-7.16924012E-001,-1.64796025E-001,1.41250000E+001,4.64979894E-005,1.23273239E-007,1.41250000E+001,-5.09822145E-002,-5.12760552E-003,1.41250000E+001,9.90328014E-001,
2.78320313E-002,-6.99955404E-001,-1.57958016E-001,1.42500000E+001,5.60330809E-005,2.14861416E-007,1.42500000E+001,-6.15706332E-002,-6.38706915E-005,1.42500000E+001,9.88632917E-001,
2.80761719E-002,-6.79805160E-001,-1.49980336E-001,1.43750000E+001,4.85701021E-005,1.80887127E-007,1.43750000E+001,-5.98367229E-002,-1.10886795E-002,1.43750000E+001,9.94400918E-001,
2.83203125E-002,-7.48740196E-001,-1.56134546E-001,1.45000000E+001,4.71304957E-005,1.19432968E-007,1.45000000E+001,-4.92773354E-002,5.69975236E-004,1.45000000E+001,9.58366096E-001,
2.85644531E-002,-7.26468861E-001,-1.58641815E-001,1.46250000E+001,5.18161869E-005,1.48239721E-007,1.46250000E+001,-5.08983284E-002,1.16553959E-002,1.46250000E+001,9.53034878E-001,
2.88085938E-002,-7.32832074E-001,-1.53855219E-001,1.47500000E+001,4.65739540E-005,1.18308471E-007,1.47500000E+001,-4.92211990E-002,-1.33011409E-003,1.47500000E+001,9.54435587E-001,
2.90527344E-002,-6.90410554E-001,-1.63884297E-001,1.48750000E+001,4.99805174E-005,1.94625130E-007,1.48750000E+001,-5.97985052E-002,-1.71615686E-002,1.48750000E+001,9.93930340E-001,
