Software Used:, Crystal Instruments EDM software Ver.12.0.0.18,,Software Used:, Crystal Instruments EDM software Ver.12.0.0.18,,Software Used:, Crystal Instruments EDM software Ver.12.0.0.18,,Software Used:, Crystal Instruments EDM software Ver.12.0.0.18,
0.00000000E+000,-6.44807398E-001,-1.58641815E-001,0.00000000E+000,9.23146725E-001,4.73714694E-002,0.00000000E+000,2.26528600E-001,0.00000000E+000,0.00000000E+000,9.99999940E-001,
2.44140625E-004,-6.92531645E-001,-1.65935695E-001,1.25000000E-001,7.07381605E-006,6.36703561E-008,1.25000000E-001,4.38044630E-002,7.45481299E-003,1.25000000E-001,2.19359368E-001,
4.88281250E-004,-6.78744614E-001,-1.58413887E-001,2.50000000E-001,2.85931992E-006,1.13056799E-007,2.50000000E-001,-1.43649474E-001,1.24946035E-001,2.50000000E-001,9.16707993E-001,
7.32421875E-004,-6.89350009E-001,-1.53627276E-001,3.75000000E-001,4.69682902E-007,1.40701104E-007,3.75000000E-001,2.66353130E-001,3.20387632E-002,3.75000000E-001,2.40249246E-001,
9.76562500E-004,-6.82986796E-001,-1.48840681E-001,5.00000000E-001,3.31433853E-006,3.92690538E-007,5.00000000E-001,8.92632082E-002,1.98039711E-001,5.00000000E-001,3.98266613E-001,
1.22070313E-003,-6.95713282E-001,-1.54539019E-001,6.25000000E-001,5.95099527E-006,1.73265164E-007,6.25000000E-001,7.33967349E-002,-2.79742833E-002,6.25000000E-001,2.11905658E-001,
1.46484375E-003,-7.25408316E-001,-1.52031749E-001,7.50000000E-001,1.03302591E-005,4.20899738E-007,7.50000000E-001,-3.87486257E-002,-1.95990928E-004,7.50000000E-001,3.68515477E-002,
1.70898438E-003,-6.98894858E-001,-1.61604956E-001,8.75000000E-001,1.05887557E-005,2.18729994E-007,8.75000000E-001,4.71668271E-003,9.50148255E-002,8.75000000E-001,4.38115895E-001,
1.95312500E-003,-6.84047341E-001,-1.53855219E-001,1.00000000E+000,1.00602538E-005,1.19730377E-008,1.00000000E+000,-1.24985185E-002,1.63980608E-003,1.00000000E+000,1.33514434E-001,
2.19726563E-003,-6.88289464E-001,-1.54539019E-001,1.12500000E+000,7.94844073E-006,2.38873952E-007,1.12500000E+000,7.13151395E-002,8.43854845E-002,1.12500000E+000,4.06175584E-001,
2.44140625E-003,-6.74502492E-001,-1.50436208E-001,1.25000000E+000,1.59625597E-005,4.93741823E-007,1.25000000E+000,2.50771828E-002,-2.41791010E-002,1.25000000E+000,3.92319597E-002,
2.68554688E-003,-6.88289464E-001,-1.48840681E-001,1.37500000E+000,1.02382764E-005,1.21575923E-007,1.37500000E+000,5.90772033E-002,7.59966150E-002,1.37500000E+000,7.80286074E-001,
2.92968750E-003,-6.75563037E-001,-1.52943477E-001,1.50000000E+000,1.65599813E-005,1.34896084E-007,1.50000000E+000,-8.14281777E-002,1.55272393E-003,1.50000000E+000,8.14268947E-001,
3.17382813E-003,-7.10560799E-001,-1.51347950E-001,1.62500000E+000,1.55197631E-005,1.21932203E-007,1.62500000E+000,-2.02168282E-002,3.90528738E-002,1.62500000E+000,2.46139973E-001,
3.41796875E-003,-6.71320856E-001,-1.59325615E-001,1.75000000E+000,1.79724684E-005,9.28648447E-008,1.75000000E+000,2.53930017E-002,-9.55802295E-003,1.75000000E+000,1.42472044E-001,
3.66210938E-003,-6.61776006E-001,-1.52943477E-001,1.87500000E+000,1.62311699E-005,8.39376355E-008,1.87500000E+000,1.68519486E-002,-4.53361645E-002,1.87500000E+000,4.52366441E-001,
3.90625000E-003,-6.61776006E-001,-1.45193741E-001,2.00000000E+000,2.12618270E-005,1.35358249E-007,2.00000000E+000,1.64759706E-003,4.68626060E-002,2.00000000E+000,3.45386058E-001,
4.15039063E-003,-6.63897097E-001,-1.49752408E-001,2.12500000E+000,2.05854594E-005,1.88607899E-007,2.12500000E+000,-3.53104174E-002,7.07931146E-002,2.12500000E+000,6.83080435E-001,
4.39453125E-003,-6.72381401E-001,-1.57046288E-001,2.25000000E+000,1.62374563E-005,5.93068528E-008,2.25000000E+000,-1.37968948E-002,1.20048113E-002,2.25000000E+000,9.15731639E-002,
4.63867188E-003,-6.63897097E-001,-1.47473067E-001,2.37500000E+000,2.76062365E-005,1.19814047E-007,2.37500000E+000,4.48030839E-003,-1.64415631E-002,2.37500000E+000,6.69106543E-002,
4.88281250E-003,-6.60715461E-001,-1.56590417E-001,2.50000000E+000,3.25525725E-005,7.63396670E-008,2.50000000E+000,3.53457555E-002,6.71336474E-003,2.50000000E+000,5.51949620E-001,
5.12695313E-003,-6.43746853E-001,-1.59325615E-001,2.62500000E+000,3.18461825E-005,3.97199571E-008,2.62500000E+000,-1.84403826E-002,1.12416390E-002,2.62500000E+000,3.73959720E-001,
5.37109375E-003,-6.72381401E-001,-1.51347950E-001,2.75000000E+000,2.43691065E-005,1.15052998E-007,2.75000000E+000,1.35958865E-002,-4.83295135E-002,2.75000000E+000,5.33880889E-001,
5.61523438E-003,-6.69199765E-001,-1.51803806E-001,2.87500000E+000,2.42069291E-005,3.03631751E-008,2.87500000E+000,4.35945718E-003,2.57748626E-002,2.87500000E+000,5.44794500E-001,
5.85937500E-003,-6.60715461E-001,-1.52031749E-001,3.00000000E+000,2.28842691E-005,6.51402061E-008,3.00000000E+000,-1.01828454E-002,-5.15641831E-002,3.00000000E+000,9.70502675E-001,
6.10351563E-003,-6.95713282E-001,-1.60009429E-001,3.12500000E+000,2.22809849E-005,1.65647105E-008,3.12500000E+000,1.67937707E-002,-1.33783249E-002,3.12500000E+000,6.20101035E-001,
6.34765625E-003,-6.82986796E-001,-1.60237357E-001,3.25000000E+000,2.26829015E-005,7.39154782E-009,3.25000000E+000,-5.19762002E-003,-1.04605630E-002,3.25000000E+000,4.18707460E-001,
6.59179688E-003,-6.93592191E-001,-1.57502145E-001,3.37500000E+000,3.46367888E-005,8.31706899E-008,3.37500000E+000,2.35035084E-002,3.13004144E-002,3.37500000E+000,6.38060570E-001,
6.83593750E-003,-6.71320856E-001,-1.55678689E-001,3.50000000E+000,2.09020745E-005,2.93853670E-008,3.50000000E+000,-2.70497263E-003,-3.52706313E-002,3.50000000E+000,8.90089333E-001,
7.08007813E-003,-7.30711043E-001,-1.60693228E-001,3.62500000E+000,2.82278797E-005,2.69901506E-008,3.62500000E+000,2.60462775E-003,-1.21520841E-002,3.62500000E+000,1.61542043E-001,
7.32421875E-003,-6.56473339E-001,-1.56818345E-001,3.75000000E+000,2.95892532E-005,1.09704395E-007,3.75000000E+000,4.53302525E-002,-3.13593484E-002,3.75000000E+000,8.19472432E-001,
7.56835938E-003,-6.64957643E-001,-1.53171405E-001,3.87500000E+000,2.75835282E-005,4.91559220E-008,3.87500000E+000,-2.12693661E-002,1.30212111E-002,3.87500000E+000,3.48995626E-001,
7.81250000E-003,-6.99955404E-001,-1.52031749E-001,4.00000000E+000,3.13366909E-005,7.31382954E-008,4.00000000E+000,3.23200189E-002,2.73289122E-002,4.00000000E+000,7.67563283E-001,
8.05664063E-003,-6.38444185E-001,-1.47473067E-001,4.12500000E+000,2.97282986E-005,2.87873227E-008,4.12500000E+000,3.10029555E-003,-2.91316900E-002,4.12500000E+000,8.86330783E-001,
8.30078125E-003,-6.59654975E-001,-1.40635058E-001,4.25000000E+000,2.62859048E-005,7.55737943E-008,4.25000000E+000,-1.15474630E-002,-4.07052152E-002,4.25000000E+000,6.22685373E-001,
8.54492188E-003,-6.63897097E-001,-1.41546801E-001,4.37500000E+000,2.77936215E-005,1.85869364E-008,4.37500000E+000,-7.18610827E-003,1.71953235E-002,4.37500000E+000,5.19359708E-001,
8.78906250E-003,-7.03137040E-001,-1.43370271E-001,4.50000000E+000,2.45142055E-005,7.78323823E-008,4.50000000E+000,-4.55428623E-002,-5.06885955E-003,4.50000000E+000,6.61369979E-001,
9.03320313E-003,-6.69199765E-001,-1.42914400E-001,4.62500000E+000,2.93193734E-005,5.46244756E-008,4.62500000E+000,-1.37468986E-002,-1.31957303E-003,4.62500000E+000,1.02367260E-001,
9.27734375E-003,-6.88289464E-001,-1.41546801E-001,4.75000000E+000,3.08223607E-005,4.50568542E-008,4.75000000E+000,-2.47196015E-002,-2.78384611E-002,4.75000000E+000,9.48150218E-001,
9.52148438E-003,-7.01015949E-001,-1.48840681E-001,4.87500000E+000,2.84180696E-005,2.73299712E-008,4.87500000E+000,-1.09175127E-002,-2.20336188E-002,4.87500000E+000,6.28743947E-001,
9.76562500E-003,-6.90410554E-001,-1.46789268E-001,5.00000000E+000,2.87972616E-005,2.20110845E-008,5.00000000E+000,8.67595710E-003,-2.09674574E-002,5.00000000E+000,6.73655808E-001,
1.00097656E-002,-7.07379162E-001,-1.45421669E-001,5.12500000E+000,3.31954761E-005,8.13748624E-009,5.12500000E+000,-5.04502421E-003,-3.96766793E-003,5.12500000E+000,1.68047175E-001,
1.02539063E-002,-6.58594429E-001,-1.42230600E-001,5.25000000E+000,3.77113756E-005,2.59946162E-008,5.25000000E+000,8.88211932E-003,7.78925279E-003,5.25000000E+000,2.02471912E-001,
1.04980469E-002,-6.99955404E-001,-1.40179202E-001,5.37500000E+000,2.94332549E-005,4.16528998E-008,5.37500000E+000,1.30820479E-002,-1.00679426E-002,5.37500000E+000,1.92560121E-001,
1.07421875E-002,-6.70260310E-001,-1.46333396E-001,5.50000000E+000,3.23852801E-005,9.82237651E-008,5.50000000E+000,4.24546488E-002,-2.44618813E-003,5.50000000E+000,5.96242070E-001,
1.09863281E-002,-6.76623583E-001,-1.47245139E-001,5.62500000E+000,3.97994881E-005,2.27451249E-008,5.62500000E+000,-7.98797142E-003,-3.07049789E-003,5.62500000E+000,1.28148466E-001,
1.12304688E-002,-6.60715461E-001,-1.47473067E-001,5.75000000E+000,4.45291553E-005,5.14372047E-008,5.75000000E+000,-2.77323537E-002,-4.91671730E-003,5.75000000E+000,6.86724484E-001,
1.14746094E-002,-7.29650497E-001,-1.49296537E-001,5.87500000E+000,4.18161580E-005,9.96557770E-009,5.87500000E+000,-4.27900907E-003,1.88889669E-003,5.87500000E+000,9.17996094E-002,
1.17187500E-002,-7.04197586E-001,-1.56362489E-001,6.00000000E+000,5.02179755E-005,2.62475872E-008,6.00000000E+000,6.66165724E-004,-1.65585987E-002,6.00000000E+000,5.25427401E-001,
1.19628906E-002,-6.86168432E-001,-1.48840681E-001,6.12500000E+000,4.99726157E-005,2.54439012E-008,6.12500000E+000,1.33729791E-002,1.03168087E-002,6.12500000E+000,5.60293496E-001,
1.22070313E-002,-6.81926250E-001,-1.47017211E-001,6.25000000E+000,4.05245919E-005,2.02723740E-008,6.25000000E+000,1.47269471E-002,-3.99332773E-003,6.25000000E+000,4.65437502E-001,
1.24511719E-002,-7.12681890E-001,-1.52031749E-001,6.37500000E+000,4.55131740E-005,8.04315547E-009,6.37500000E+000,5.90649899E-003,5.86233893E-003,6.37500000E+000,3.91875386E-001,
1.26953125E-002,-6.59654975E-001,-1.58641815E-001,6.50000000E+000,4.21258774E-005,6.57800072E-008,6.50000000E+000,-3.09838038E-002,1.09956181E-002,6.50000000E+000,6.92217886E-001,
1.29394531E-002,-7.05258071E-001,-1.52715549E-001,6.62500000E+000,4.91738574E-005,3.66696931E-008,6.62500000E+000,-8.80623702E-003,1.88182965E-002,6.62500000E+000,5.78873515E-001,
1.31835938E-002,-6.71320856E-001,-1.47701010E-001,6.75000000E+000,4.79342634E-005,5.04630364E-008,6.75000000E+000,-3.02975532E-002,-5.36591746E-003,6.75000000E+000,8.99290979E-001,
1.34277344E-002,-6.42686307E-001,-1.53627276E-001,6.87500000E+000,5.16448563E-005,6.65634925E-009,6.87500000E+000,-1.04836514E-002,1.24230003E-003,6.87500000E+000,8.64682972E-001,
1.36718750E-002,-6.81926250E-001,-1.51575878E-001,7.00000000E+000,5.99630512E-005,3.47714924E-008,7.00000000E+000,-1.79659147E-002,1.41569227E-002,7.00000000E+000,9.02244449E-001,
1.39160156E-002,-6.89350009E-001,-1.46789268E-001,7.12500000E+000,5.32177582E-005,2.05751896E-008,7.12500000E+000,1.48762576E-003,-1.10372845E-002,7.12500000E+000,3.20814937E-001,
1.41601563E-002,-6.60715461E-001,-1.39267460E-001,7.25000000E+000,5.82093271E-005,5.29437045E-008,7.25000000E+000,-9.93208587E-003,-2.45936438E-002,7.25000000E+000,7.73478627E-001,
1.44042969E-002,-6.64957643E-001,-1.49980336E-001,7.37500000E+000,5.70169250E-005,1.21219861E-008,7.37500000E+000,-1.02794236E-002,9.11118183E-003,7.37500000E+000,8.87481093E-001,
1.46484375E-002,-7.24347770E-001,-1.56590417E-001,7.50000000E+000,6.61416561E-005,8.22891835E-008,7.50000000E+000,-1.30757364E-002,-2.50686258E-002,7.50000000E+000,6.42536461E-001,
1.48925781E-002,-6.75563037E-001,-1.49068609E-001,7.62500000E+000,7.19806121E-005,1.58386957E-008,7.62500000E+000,-1.11669404E-002,-3.42660584E-003,7.62500000E+000,6.20074630E-001,
1.51367188E-002,-6.88289464E-001,-1.52715549E-001,7.75000000E+000,6.83504040E-005,2.30322055E-008,7.75000000E+000,-8.73720739E-003,-8.67789332E-003,7.75000000E+000,4.50019360E-001,
1.53808594E-002,-6.77684128E-001,-1.45193741E-001,7.87500000E+000,8.02086506E-005,3.21007008E-008,7.87500000E+000,-7.31339771E-003,9.59403464E-004,7.87500000E+000,1.35944173E-001,
1.56250000E-002,-6.74502492E-001,-1.43826127E-001,8.00000000E+000,7.42851844E-005,1.01965254E-008,8.00000000E+000,-9.07742139E-003,4.03966103E-003,8.00000000E+000,7.19187260E-001,
1.58691406E-002,-6.72381401E-001,-1.40179202E-001,8.12500000E+000,7.83886062E-005,4.27322782E-008,8.12500000E+000,-1.68868303E-002,7.37759098E-003,8.12500000E+000,6.22948825E-001,
1.61132813E-002,-6.57533884E-001,-1.50436208E-001,8.25000000E+000,6.53582392E-005,5.82200386E-008,8.25000000E+000,-2.77511571E-002,-1.70155050E-004,8.25000000E+000,8.64572883E-001,
1.63574219E-002,-6.88289464E-001,-1.56362489E-001,8.37500000E+000,6.88294240E-005,1.97114396E-008,8.37500000E+000,-5.62295737E-003,-3.04365391E-003,8.37500000E+000,1.42750293E-001,
1.66015625E-002,-7.03137040E-001,-1.50436208E-001,8.50000000E+000,7.16711365E-005,3.80444902E-008,8.50000000E+000,-9.30508692E-003,-1.14966696E-002,8.50000000E+000,4.12097424E-001,
1.68457031E-002,-6.62836552E-001,-1.53627276E-001,8.62500000E+000,7.67730526E-005,3.37808963E-008,8.62500000E+000,1.29310712E-002,-4.57912544E-003,8.62500000E+000,4.27673370E-001,
1.70898438E-002,-6.31020427E-001,-1.50664136E-001,8.75000000E+000,7.48126913E-005,8.53921733E-008,8.75000000E+000,-2.82682199E-002,-3.20578995E-003,8.75000000E+000,7.09097683E-001,
1.73339844E-002,-6.42686307E-001,-1.48384809E-001,8.87500000E+000,7.18839365E-005,3.99796960E-008,8.87500000E+000,-1.80888921E-002,1.02890295E-003,8.87500000E+000,5.90224743E-001,
1.75781250E-002,-6.82986796E-001,-1.54539019E-001,9.00000000E+000,7.93907093E-005,1.91648066E-008,9.00000000E+000,-1.17304921E-002,-5.21607697E-003,9.00000000E+000,6.82761490E-001,
1.78222656E-002,-6.29959881E-001,-1.51803806E-001,9.12500000E+000,8.01551068E-005,3.17949649E-008,9.12500000E+000,-1.73969995E-002,2.59458669E-003,9.12500000E+000,7.79949784E-001,
1.80664063E-002,-6.74502492E-001,-1.52031749E-001,9.25000000E+000,7.30417596E-005,2.61143249E-008,9.25000000E+000,-1.14702098E-002,-9.85720195E-003,9.25000000E+000,6.39747798E-001,
1.83105469E-002,-6.54352248E-001,-1.49068609E-001,9.37500000E+000,8.08986879E-005,4.90124314E-008,9.37500000E+000,-2.11446024E-002,5.15607093E-003,9.37500000E+000,7.81852484E-001,
1.85546875E-002,-6.59654975E-001,-1.49980336E-001,9.50000000E+000,7.67297461E-005,4.32449596E-008,9.50000000E+000,-1.69570372E-002,-1.49060944E-002,9.50000000E+000,9.04409051E-001,
1.87988281E-002,-6.99955404E-001,-1.53627276E-001,9.62500000E+000,7.64415308E-005,2.33411388E-008,9.62500000E+000,-1.13772312E-002,-1.19205248E-002,9.62500000E+000,8.89288723E-001,
1.90429688E-002,-6.89350009E-001,-1.53399348E-001,9.75000000E+000,7.71479390E-005,2.34194104E-008,9.75000000E+000,-1.20551921E-002,-1.03608305E-002,9.75000000E+000,8.32331002E-001,
1.92871094E-002,-6.71320856E-001,-1.50436208E-001,9.87500000E+000,7.89393889E-005,1.90108143E-008,9.87500000E+000,-1.53564727E-002,-2.18090857E-003,9.87500000E+000,9.98940408E-001,
1.95312500E-002,-6.60715461E-001,-1.56818345E-001,1.00000000E+001,7.28364685E-005,4.47389716E-008,1.00000000E+001,-2.14208383E-002,-1.06855789E-002,1.00000000E+001,9.32903051E-001,
1.97753906E-002,-6.73441947E-001,-1.58641815E-001,1.01250000E+001,7.05041457E-005,5.37926255E-008,1.01250000E+001,-1.81726962E-002,-1.20430598E-002,1.01250000E+001,6.22919023E-001,
2.00195313E-002,-6.76623583E-001,-1.49752408E-001,1.02500000E+001,7.29951498E-005,6.05838153E-008,1.02500000E+001,-2.70006899E-002,-7.68819870E-003,1.02500000E+001,9.49584723E-001,
2.02636719E-002,-6.99955404E-001,-1.56134546E-001,1.03750000E+001,7.37345908E-005,8.28096169E-009,1.03750000E+001,-5.76546555E-003,-8.49140622E-003,1.03750000E+001,9.37910080E-001,
2.05078125E-002,-6.91471100E-001,-1.56134546E-001,1.05000000E+001,7.44585850E-005,1.01849182E-007,1.05000000E+001,-3.14893946E-002,-1.89277641E-002,1.05000000E+001,9.86799777E-001,
2.07519531E-002,-6.64957643E-001,-1.52487606E-001,1.06250000E+001,6.22532971E-005,6.63493580E-008,1.06250000E+001,-3.08508780E-002,6.02144469E-003,1.06250000E+001,9.27028060E-001,
2.09960938E-002,-6.99955404E-001,-1.56818345E-001,1.07500000E+001,7.18510419E-005,9.54090282E-008,1.07500000E+001,-3.34931463E-002,-8.11109412E-003,1.07500000E+001,8.94328058E-001,
2.12402344E-002,-6.52231157E-001,-1.53855219E-001,1.08750000E+001,7.73883949E-005,8.65852172E-008,1.08750000E+001,-2.72042770E-002,-1.43356258E-002,1.08750000E+001,8.45138907E-001,
2.14843750E-002,-6.50110126E-001,-1.52259678E-001,1.10000000E+001,6.94389892E-005,8.70397727E-008,1.10000000E+001,-3.37779112E-002,1.27603253E-003,1.10000000E+001,9.11509931E-001,
2.17285156E-002,-7.07379162E-001,-1.47928938E-001,1.11250000E+001,6.89498047E-005,6.20505745E-008,1.11250000E+001,-2.33773161E-002,2.35135993E-003,1.11250000E+001,6.13402069E-001,
2.19726563E-002,-6.87228918E-001,-1.48612738E-001,1.12500000E+001,6.69738656E-005,2.73702199E-008,1.12500000E+001,-1.97067373E-002,3.10259638E-003,1.12500000E+001,9.73823905E-001,
2.22167969E-002,-6.99955404E-001,-1.53171405E-001,1.13750000E+001,6.28988928E-005,6.19168290E-008,1.13750000E+001,-2.58076508E-002,-1.48214074E-003,1.13750000E+001,6.78815067E-001,
2.24609375E-002,-6.86168432E-001,-1.49296537E-001,1.15000000E+001,6.32096926E-005,4.21885140E-008,1.15000000E+001,-2.49556154E-002,-4.30183165E-004,1.15000000E+001,9.33336735E-001,
2.27050781E-002,-6.59654975E-001,-1.46333396E-001,1.16250000E+001,5.98040642E-005,7.85005128E-008,1.16250000E+001,-2.85577662E-002,-2.08551381E-002,1.16250000E+001,9.52647269E-001,
2.29492188E-002,-6.64957643E-001,-1.52031749E-001,1.17500000E+001,5.98684746E-005,7.96045256E-008,1.17500000E+001,-3.49191874E-002,-4.94694989E-003,1.17500000E+001,9.35426593E-001,
2.31933594E-002,-6.78744614E-001,-1.48384809E-001,1.18750000E+001,5.64654329E-005,1.44596328E-007,1.18750000E+001,-5.02974875E-002,-4.33462998E-003,1.18750000E+001,9.95234966E-001,
2.34375000E-002,-6.90410554E-001,-1.44281998E-001,1.20000000E+001,6.66414126E-005,8.45107309E-008,1.20000000E+001,-3.35439742E-002,4.94454615E-003,1.20000000E+001,9.06539500E-001,
2.36816406E-002,-6.76623583E-001,-1.61149085E-001,1.21250000E+001,6.62575258E-005,9.34991036E-008,1.21250000E+001,-3.43636833E-002,-1.22661656E-002,1.21250000E+001,9.43423271E-001,
2.39257813E-002,-7.03137040E-001,-1.50436208E-001,1.22500000E+001,6.93361217E-005,6.76153533E-008,1.22500000E+001,-3.06581389E-002,-3.68238217E-003,1.22500000E+001,9.77720857E-001,
2.41699219E-002,-6.82986796E-001,-1.54539019E-001,1.23750000E+001,6.34019380E-005,1.00476058E-007,1.23750000E+001,-3.49954106E-002,-1.38470149E-002,1.23750000E+001,8.93758178E-001,
2.44140625E-002,-6.71320856E-001,-1.55450746E-001,1.25000000E+001,5.62162022E-005,1.00776319E-007,1.25000000E+001,-4.21028659E-002,9.74040358E-006,1.25000000E+001,9.88824129E-001,
2.46582031E-002,-6.72381401E-001,-1.58413887E-001,1.26250000E+001,5.60651388E-005,8.55959570E-008,1.26250000E+001,-3.72427367E-002,6.22072490E-003,1.26250000E+001,9.33821023E-001,
2.49023438E-002,-6.96773767E-001,-1.55222818E-001,1.27500000E+001,6.02640430E-005,6.37512585E-008,1.27500000E+001,-2.86446251E-002,-1.22789321E-002,1.27500000E+001,9.18135524E-001,
2.51464844E-002,-6.71320856E-001,-1.57958016E-001,1.28750000E+001,5.59794425E-005,1.03409008E-007,1.28750000E+001,-4.12590839E-002,-4.30660648E-003,1.28750000E+001,9.31556642E-001,
2.53906250E-002,-6.40565276E-001,-1.58641815E-001,1.30000000E+001,5.68759679E-005,9.59447704E-008,1.30000000E+001,-3.99997495E-002,-9.18240752E-003,1.30000000E+001,9.98422325E-001,
2.56347656E-002,-6.59654975E-001,-1.70722306E-001,1.31250000E+001,6.37254852E-005,1.23230961E-007,1.31250000E+001,-4.30489257E-002,-5.65183070E-003,1.31250000E+001,9.74831641E-001,
2.58789063E-002,-6.66018188E-001,-1.60237357E-001,1.32500000E+001,5.57281164E-005,1.66543742E-007,1.32500000E+001,-5.33113182E-002,-2.78142374E-003,1.32500000E+001,9.53575790E-001,
2.61230469E-002,-6.71320856E-001,-1.62972555E-001,1.33750000E+001,5.88809344E-005,1.04252521E-007,1.33750000E+001,-4.12505157E-002,-6.42797025E-003,1.33750000E+001,9.84360218E-001,
2.63671875E-002,-6.82986796E-001,-1.60921156E-001,1.35000000E+001,5.61448833E-005,1.90115543E-007,1.35000000E+001,-5.73031791E-002,8.82681180E-003,1.35000000E+001,9.92706656E-001,
2.66113281E-002,-6.75563037E-001,-1.57730088E-001,1.36250000E+001,6.14207602E-005,2.01797661E-007,1.36250000E+001,-5.69716878E-002,-2.55856523E-003,1.36250000E+001,9.89883959E-001,
2.68554688E-002,-6.71320856E-001,-1.65707767E-001,1.37500000E+001,5.98330553E-005,2.17081890E-007,1.37500000E+001,-5.96363135E-002,-5.69224032E-003,1.37500000E+001,9.89172280E-001,
2.70996094E-002,-7.16924012E-001,-1.65023968E-001,1.38750000E+001,5.65310365E-005,1.84172450E-007,1.38750000E+001,-5.68103753E-002,1.11063477E-003,1.38750000E+001,9.91009772E-001,
2.73437500E-002,-6.46928489E-001,-1.64796025E-001,1.40000000E+001,5.91913267E-005,1.77236899E-007,1.40000000E+001,-5.24387658E-002,1.22046201E-002,1.40000000E+001,9.68078852E-001,
2.75878906E-002,-6.72381401E-001,-1.62288755E-001,1.41250000E+001,6.07745860E-005,2.30730308E-007,1.41250000E+001,-5.92954271E-002,-1.38672041E-002,1.41250000E+001,9.76746738E-001,
2.78320313E-002,-6.71320856E-001,-1.56590417E-001,1.42500000E+001,6.00656895E-005,2.42730550E-007,1.42500000E+001,-6.29758909E-002,-6.50570495E-003,1.42500000E+001,9.91870582E-001,
2.80761719E-002,-6.76623583E-001,-1.50208279E-001,1.43750000E+001,5.59197688E-005,2.50636930E-007,1.43750000E+001,-6.43695593E-002,-6.76024007E-003,1.43750000E+001,9.34625506E-001,
2.83203125E-002,-6.95713282E-001,-1.65251896E-001,1.45000000E+001,5.42914495E-005,3.81456118E-007,1.45000000E+001,-7.67705888E-002,-2.66823471E-002,1.45000000E+001,9.40154433E-001,
2.85644531E-002,-6.92531645E-001,-1.51575878E-001,1.46250000E+001,5.47469826E-005,2.58295188E-007,1.46250000E+001,-6.63266256E-002,-1.62362847E-002,1.46250000E+001,9.88304853E-001,
2.88085938E-002,-7.17984557E-001,-1.57730088E-001,1.47500000E+001,5.35018044E-005,2.83031682E-007,1.47500000E+001,-7.00675771E-002,-1.84023101E-002,1.47500000E+001,9.92044091E-001,
2.90527344E-002,-6.82986796E-001,-1.56134546E-001,1.48750000E+001,5.65158407E-005,3.04607170E-007,1.48750000E+001,-7.22957477E-002,-4.96799638E-003,1.48750000E+001,9.74306226E-001,
