Software Used:, Crystal Instruments EDM software Ver.12.0.0.18,,Software Used:, Crystal Instruments EDM software Ver.12.0.0.18,,Software Used:, Crystal Instruments EDM software Ver.12.0.0.18,,Software Used:, Crystal Instruments EDM software Ver.12.0.0.18,
0.00000000E+000,-6.35262549E-001,-1.47928938E-001,0.00000000E+000,9.21564460E-001,4.73987460E-002,0.00000000E+000,2.26788089E-001,0.00000000E+000,0.00000000E+000,9.99998450E-001,
2.44140625E-004,-6.71320856E-001,-1.46789268E-001,1.25000000E-001,3.25372639E-006,3.70464548E-008,1.25000000E-001,6.91278204E-002,3.31628844E-002,1.25000000E-001,5.16296864E-001,
4.88281250E-004,-6.75563037E-001,-1.53171405E-001,2.50000000E-001,2.63798961E-006,3.85280927E-008,2.50000000E-001,2.35563796E-002,-9.34333801E-002,2.50000000E-001,6.35723829E-001,
7.32421875E-004,-6.99955404E-001,-1.43370271E-001,3.75000000E-001,7.16563954E-006,1.27979362E-007,3.75000000E-001,8.74776801E-004,6.00462109E-002,3.75000000E-001,2.01919526E-001,
9.76562500E-004,-6.74502492E-001,-1.51347950E-001,5.00000000E-001,7.81729523E-006,1.55613890E-007,5.00000000E-001,6.76542595E-002,1.66880507E-002,5.00000000E-001,2.43922979E-001,
1.22070313E-003,-6.57533884E-001,-1.49296537E-001,6.25000000E-001,1.01107280E-005,3.47580368E-007,6.25000000E-001,1.20952308E-001,-1.32192954E-001,6.25000000E-001,9.33886766E-001,
1.46484375E-003,-6.81926250E-001,-1.53171405E-001,7.50000000E-001,1.38231853E-005,1.72470294E-007,7.50000000E-001,6.98069781E-002,-6.28629476E-002,7.50000000E-001,7.07290828E-001,
1.70898438E-003,-6.54352248E-001,-1.52031749E-001,8.75000000E-001,1.87160367E-005,1.36292016E-007,8.75000000E-001,2.10850704E-002,3.79259028E-002,8.75000000E-001,2.58570790E-001,
1.95312500E-003,-6.43746853E-001,-1.48612738E-001,1.00000000E+000,1.54291920E-005,2.72462273E-007,1.00000000E+000,1.80621818E-002,-1.08752601E-001,1.00000000E+000,6.88236117E-001,
2.19726563E-003,-6.86168432E-001,-1.58869758E-001,1.12500000E+000,2.14132378E-005,3.78032553E-007,1.12500000E+000,5.90259954E-003,1.22813419E-001,1.12500000E+000,8.56341720E-001,
2.44140625E-003,-7.06318617E-001,-1.52487606E-001,1.25000000E+000,2.26879019E-005,2.10392614E-007,1.25000000E+000,-1.11457994E-002,9.22456309E-002,1.25000000E+000,9.31001604E-001,
2.68554688E-003,-6.89350009E-001,-1.51803806E-001,1.37500000E+000,1.51995691E-005,4.51407125E-008,1.37500000E+000,-1.31170638E-002,-4.11960781E-002,1.37500000E+000,6.29392922E-001,
2.92968750E-003,-7.02076495E-001,-1.50208279E-001,1.50000000E+000,2.10957223E-005,1.77651653E-008,1.50000000E+000,1.40542416E-002,-2.34749634E-002,1.50000000E+000,8.88956726E-001,
3.17382813E-003,-6.79805160E-001,-1.52487606E-001,1.62500000E+000,2.57884894E-005,2.06389643E-007,1.62500000E+000,-2.51289401E-002,1.13384938E-002,1.62500000E+000,9.49653536E-002,
3.41796875E-003,-6.45867944E-001,-1.47017211E-001,1.75000000E+000,3.61291786E-005,4.29745398E-007,1.75000000E+000,8.42287466E-002,6.18163683E-002,1.75000000E+000,9.17700887E-001,
3.66210938E-003,-6.70260310E-001,-1.51575878E-001,1.87500000E+000,3.64711086E-005,6.21139904E-008,1.87500000E+000,-1.68922506E-002,2.52988264E-002,1.87500000E+000,5.43341696E-001,
3.90625000E-003,-6.76623583E-001,-1.58185959E-001,2.00000000E+000,3.99555975E-005,6.78262211E-008,2.00000000E+000,-1.55760329E-002,8.74622492E-004,2.00000000E+000,1.43370733E-001,
4.15039063E-003,-6.41625822E-001,-1.49752408E-001,2.12500000E+000,3.99345809E-005,8.32733846E-008,2.12500000E+000,-3.31781432E-002,-2.84075364E-002,2.12500000E+000,9.14892435E-001,
4.39453125E-003,-6.78744614E-001,-1.55906618E-001,2.25000000E+000,3.74748197E-005,1.44196662E-007,2.25000000E+000,6.14718422E-002,-2.34556221E-003,2.25000000E+000,9.83494759E-001,
4.63867188E-003,-6.56473339E-001,-1.52487606E-001,2.37500000E+000,3.59566875E-005,7.84863232E-008,2.37500000E+000,1.67689212E-002,8.09292961E-003,2.37500000E+000,1.58829466E-001,
4.88281250E-003,-6.75563037E-001,-1.44054070E-001,2.50000000E+000,4.11302935E-005,1.03417221E-007,2.50000000E+000,4.45799641E-002,-1.30961780E-002,2.50000000E+000,8.58622432E-001,
5.12695313E-003,-6.38444185E-001,-1.54766947E-001,2.62500000E+000,4.55183726E-005,1.54819460E-007,2.62500000E+000,-7.39570428E-003,-3.34739126E-003,2.62500000E+000,1.93757173E-002,
5.37109375E-003,-6.50110126E-001,-1.45877540E-001,2.75000000E+000,4.56269190E-005,1.69270351E-007,2.75000000E+000,-5.13723027E-003,-1.46383271E-002,2.75000000E+000,6.48730993E-002,
5.61523438E-003,-6.74502492E-001,-1.53399348E-001,2.87500000E+000,5.18520246E-005,1.21154812E-007,2.87500000E+000,-2.47069467E-002,-1.04544638E-003,2.87500000E+000,2.61722952E-001,
5.85937500E-003,-6.72381401E-001,-1.44281998E-001,3.00000000E+000,5.79291591E-005,1.99665507E-007,3.00000000E+000,4.22250573E-003,1.86581053E-002,3.00000000E+000,1.06173880E-001,
6.10351563E-003,-6.49049580E-001,-1.55906618E-001,3.12500000E+000,5.75741906E-005,8.93191583E-008,3.12500000E+000,1.41309621E-002,-1.05166854E-002,3.12500000E+000,2.00007617E-001,
6.34765625E-003,-6.68139279E-001,-1.50208279E-001,3.25000000E+000,6.85041159E-005,8.30100149E-008,3.25000000E+000,7.78495520E-003,-8.95999745E-003,3.25000000E+000,1.16267614E-001,
6.59179688E-003,-6.41625822E-001,-1.51347950E-001,3.37500000E+000,6.17093901E-005,6.34532995E-008,3.37500000E+000,1.04196575E-002,1.27455732E-002,3.37500000E+000,2.63566077E-001,
6.83593750E-003,-6.58594429E-001,-1.57958016E-001,3.50000000E+000,6.88743748E-005,1.42137353E-007,3.50000000E+000,-1.26901343E-002,-2.84939129E-002,3.50000000E+000,4.71454948E-001,
7.08007813E-003,-7.03137040E-001,-1.59553558E-001,3.62500000E+000,7.31260589E-005,1.92656486E-007,3.62500000E+000,-1.04138162E-002,-4.32413258E-002,3.62500000E+000,7.50880957E-001,
7.32421875E-003,-6.42686307E-001,-1.56590417E-001,3.75000000E+000,6.97809301E-005,8.40544274E-008,3.75000000E+000,-8.84121470E-003,1.95852313E-002,3.75000000E+000,3.83333921E-001,
7.56835938E-003,-6.60715461E-001,-1.67987093E-001,3.87500000E+000,6.87718857E-005,3.98866042E-008,3.87500000E+000,7.91614968E-003,-5.53590804E-003,3.87500000E+000,1.60886601E-001,
7.81250000E-003,-6.87228918E-001,-1.63200498E-001,4.00000000E+000,7.14522757E-005,8.46997494E-008,4.00000000E+000,7.05100875E-003,-7.08056381E-003,4.00000000E+000,8.42341930E-002,
8.05664063E-003,-6.92531645E-001,-1.53399348E-001,4.12500000E+000,6.94497503E-005,1.16093595E-007,4.12500000E+000,-1.21270288E-002,2.19190493E-003,4.12500000E+000,9.08511430E-002,
8.30078125E-003,-7.05258071E-001,-1.58413887E-001,4.25000000E+000,7.47227532E-005,9.47002405E-008,4.25000000E+000,8.34807847E-003,-1.47590823E-002,4.25000000E+000,2.26868868E-001,
8.54492188E-003,-6.95713282E-001,-1.60009429E-001,4.37500000E+000,8.11450009E-005,4.40072583E-008,4.37500000E+000,-1.30690252E-002,-1.81667488E-002,4.37500000E+000,9.23486829E-001,
8.78906250E-003,-6.85107887E-001,-1.63884297E-001,4.50000000E+000,8.43422895E-005,2.24261978E-008,4.50000000E+000,-4.96174395E-003,-5.22970641E-003,4.50000000E+000,1.95446774E-001,
9.03320313E-003,-6.72381401E-001,-1.51803806E-001,4.62500000E+000,8.91416130E-005,9.39698950E-008,4.62500000E+000,2.13559512E-002,-2.21476685E-002,4.62500000E+000,8.97948682E-001,
9.27734375E-003,-6.85107887E-001,-1.50664136E-001,4.75000000E+000,7.67429592E-005,7.52697034E-008,4.75000000E+000,-6.00558287E-003,-2.79435534E-002,4.75000000E+000,8.32907557E-001,
9.52148438E-003,-6.95713282E-001,-1.59097686E-001,4.87500000E+000,9.45822030E-005,3.61410351E-008,4.87500000E+000,1.66474935E-002,9.81422234E-003,4.87500000E+000,9.77371335E-001,
9.76562500E-003,-6.78744614E-001,-1.57730088E-001,5.00000000E+000,1.01330093E-004,3.27313359E-008,5.00000000E+000,1.21534420E-002,-8.79218243E-003,5.00000000E+000,6.96593404E-001,
1.00097656E-002,-6.51170611E-001,-1.59097686E-001,5.12500000E+000,9.55796568E-005,7.88402676E-009,5.12500000E+000,2.64597154E-004,1.03592779E-003,5.12500000E+000,1.38589758E-002,
1.02539063E-002,-6.59654975E-001,-1.55906618E-001,5.25000000E+000,9.60579928E-005,2.36902675E-008,5.25000000E+000,1.54432701E-002,2.41737743E-003,5.25000000E+000,9.90718067E-001,
1.04980469E-002,-6.56473339E-001,-1.51347950E-001,5.37500000E+000,1.07391294E-004,2.25053626E-007,5.37500000E+000,2.14754865E-002,-3.84525657E-002,5.37500000E+000,9.25624490E-001,
1.07421875E-002,-6.82986796E-001,-1.56362489E-001,5.50000000E+000,8.82960012E-005,1.84575608E-008,5.50000000E+000,-1.03789447E-002,-5.74260205E-003,5.50000000E+000,6.73097432E-001,
1.09863281E-002,-6.69199765E-001,-1.62060827E-001,5.62500000E+000,8.77195635E-005,2.24404921E-008,5.62500000E+000,-3.87564441E-003,-9.24547130E-005,5.62500000E+000,5.87487891E-002,
1.12304688E-002,-6.66018188E-001,-1.60237357E-001,5.75000000E+000,9.75855364E-005,3.62289789E-008,5.75000000E+000,9.50462651E-003,4.15285584E-003,5.75000000E+000,2.89784282E-001,
1.14746094E-002,-6.77684128E-001,-1.61604956E-001,5.87500000E+000,1.01814454E-004,8.81226470E-009,5.87500000E+000,3.93533288E-003,4.79904143E-003,5.87500000E+000,4.45038497E-001,
1.17187500E-002,-6.50110126E-001,-1.67303294E-001,6.00000000E+000,1.12098147E-004,8.22629573E-008,6.00000000E+000,-6.96659181E-003,-1.66453328E-003,6.00000000E+000,6.99108094E-002,
1.19628906E-002,-6.85107887E-001,-1.68442965E-001,6.12500000E+000,1.00114106E-004,2.41011531E-008,6.12500000E+000,-1.17284842E-002,-4.17697150E-003,6.12500000E+000,6.43861711E-001,
1.22070313E-002,-6.42686307E-001,-1.57730088E-001,6.25000000E+000,1.13290065E-004,1.40068721E-008,6.25000000E+000,8.18923116E-003,-7.37064611E-003,6.25000000E+000,9.81812179E-001,
1.24511719E-002,-6.76623583E-001,-1.56590417E-001,6.37500000E+000,1.09100598E-004,2.37247537E-008,6.37500000E+000,-5.52649330E-003,4.37699305E-003,6.37500000E+000,2.28555650E-001,
1.26953125E-002,-6.74502492E-001,-1.58869758E-001,6.50000000E+000,1.04437262E-004,3.17186348E-008,6.50000000E+000,1.47908358E-002,-9.01414640E-003,6.50000000E+000,9.87838030E-001,
1.29394531E-002,-6.33141458E-001,-1.67987093E-001,6.62500000E+000,1.05622486E-004,3.83005716E-009,6.62500000E+000,-3.55266803E-003,3.07264202E-003,6.62500000E+000,6.08464003E-001,
1.31835938E-002,-6.77684128E-001,-1.71634033E-001,6.75000000E+000,1.03128237E-004,2.81885004E-008,6.75000000E+000,8.32909625E-003,-1.37356268E-002,6.75000000E+000,9.43997025E-001,
1.34277344E-002,-6.44807398E-001,-1.59781486E-001,6.87500000E+000,1.04686667E-004,2.15589857E-008,6.87500000E+000,-5.77108935E-003,4.47731756E-004,6.87500000E+000,1.62704080E-001,
1.36718750E-002,-6.84047341E-001,-1.62744626E-001,7.00000000E+000,1.03813771E-004,9.04856634E-009,7.00000000E+000,6.80813240E-003,-2.83854874E-003,7.00000000E+000,6.24201536E-001,
1.39160156E-002,-6.76623583E-001,-1.62288755E-001,7.12500000E+000,1.11430738E-004,3.52690108E-008,7.12500000E+000,-1.90235290E-003,-1.58603732E-002,7.12500000E+000,8.06193233E-001,
1.41601563E-002,-6.69199765E-001,-1.64340153E-001,7.25000000E+000,1.00686804E-004,4.96200450E-008,7.25000000E+000,-5.20757353E-003,-9.95264761E-003,7.25000000E+000,2.56027341E-001,
1.44042969E-002,-6.92531645E-001,-1.70038506E-001,7.37500000E+000,1.10178938E-004,1.29542670E-008,7.37500000E+000,-5.08050155E-003,7.13255815E-003,7.37500000E+000,6.52278781E-001,
1.46484375E-002,-6.77684128E-001,-1.57958016E-001,7.50000000E+000,1.05371400E-004,2.64657345E-008,7.50000000E+000,8.16913263E-004,-6.94855163E-003,7.50000000E+000,1.94886371E-001,
1.48925781E-002,-6.54352248E-001,-1.55222818E-001,7.62500000E+000,1.15957722E-004,3.68834669E-008,7.62500000E+000,9.01869964E-003,-1.50793362E-002,7.62500000E+000,9.70560849E-001,
1.51367188E-002,-6.93592191E-001,-1.64340153E-001,7.75000000E+000,1.09523935E-004,6.73724543E-009,7.75000000E+000,-3.37392930E-003,4.55217483E-003,7.75000000E+000,5.21951735E-001,
1.53808594E-002,-6.66018188E-001,-1.60237357E-001,7.87500000E+000,1.14745228E-004,1.95866212E-009,7.87500000E+000,1.95456133E-003,3.60407983E-003,7.87500000E+000,9.84869182E-001,
1.56250000E-002,-6.74502492E-001,-1.55450746E-001,8.00000000E+000,1.11212117E-004,5.12247098E-008,8.00000000E+000,8.83410871E-003,-1.21220294E-002,8.00000000E+000,4.88454223E-001,
1.58691406E-002,-6.69199765E-001,-1.55678689E-001,8.12500000E+000,1.17795411E-004,1.10019673E-008,8.12500000E+000,-4.37455298E-003,2.23273365E-003,8.12500000E+000,2.58269399E-001,
1.61132813E-002,-6.76623583E-001,-1.57502145E-001,8.25000000E+000,1.08158223E-004,4.84263829E-009,8.25000000E+000,-2.89828982E-003,-1.28107832E-003,8.25000000E+000,2.24267110E-001,
1.63574219E-002,-6.71320856E-001,-1.49296537E-001,8.37500000E+000,1.15704599E-004,3.62161678E-008,8.37500000E+000,-9.15805995E-003,-1.46881593E-002,8.37500000E+000,9.57193971E-001,
1.66015625E-002,-6.54352248E-001,-1.50664136E-001,8.50000000E+000,1.14578841E-004,9.56354818E-009,8.50000000E+000,-4.94989472E-005,8.04577861E-003,8.50000000E+000,7.75684416E-001,
1.68457031E-002,-6.63897097E-001,-1.58413887E-001,8.62500000E+000,1.08246379E-004,1.50154609E-008,8.62500000E+000,9.27800126E-003,1.36794784E-004,8.62500000E+000,6.20672047E-001,
1.70898438E-002,-6.45867944E-001,-1.61832884E-001,8.75000000E+000,1.10779903E-004,4.18586339E-008,8.75000000E+000,6.38247220E-005,-1.56470630E-002,8.75000000E+000,6.47944272E-001,
1.73339844E-002,-6.60715461E-001,-1.55678689E-001,8.87500000E+000,1.10535009E-004,2.32108164E-008,8.87500000E+000,9.13952570E-003,-9.86331701E-003,8.87500000E+000,8.61077249E-001,
1.75781250E-002,-6.68139279E-001,-1.53171405E-001,9.00000000E+000,1.08275832E-004,1.68581469E-008,9.00000000E+000,-3.36914579E-003,-5.52948099E-003,9.00000000E+000,2.69277513E-001,
1.78222656E-002,-6.66018188E-001,-1.58185959E-001,9.12500000E+000,1.05083658E-004,1.26026451E-008,9.12500000E+000,2.25471007E-003,-4.10825014E-003,9.12500000E+000,1.83116108E-001,
1.80664063E-002,-6.76623583E-001,-1.49524480E-001,9.25000000E+000,1.11178793E-004,1.99620906E-008,9.25000000E+000,1.21458760E-002,-2.54979590E-003,9.25000000E+000,8.57815206E-001,
1.83105469E-002,-6.91471100E-001,-1.60009429E-001,9.37500000E+000,1.13699556E-004,2.43630804E-008,9.37500000E+000,-9.29099135E-003,-2.31627622E-004,9.37500000E+000,4.03120995E-001,
1.85546875E-002,-6.36323094E-001,-1.53399348E-001,9.50000000E+000,1.13538787E-004,1.23364270E-008,9.50000000E+000,-7.66626419E-003,9.65694198E-005,9.50000000E+000,5.41026235E-001,
1.87988281E-002,-6.66018188E-001,-1.59553558E-001,9.62500000E+000,1.14629685E-004,6.70480516E-009,9.62500000E+000,-5.58248861E-003,-2.02920241E-003,9.62500000E+000,6.03190243E-001,
1.90429688E-002,-6.77684128E-001,-1.58641815E-001,9.75000000E+000,1.08351516E-004,4.99681274E-009,9.75000000E+000,4.51864116E-003,7.00801320E-004,9.75000000E+000,4.53405768E-001,
1.92871094E-002,-6.33141458E-001,-1.55450746E-001,9.87500000E+000,1.22093639E-004,4.28439995E-009,9.87500000E+000,6.41965598E-004,5.20763732E-003,9.87500000E+000,7.84646571E-001,
1.95312500E-002,-6.71320856E-001,-1.67531237E-001,1.00000000E+001,1.02486323E-004,1.12786251E-008,1.00000000E+001,7.37483334E-003,-2.96036410E-003,1.00000000E+001,5.73825657E-001,
1.97753906E-002,-6.66018188E-001,-1.54994875E-001,1.01250000E+001,1.08485052E-004,1.59055418E-008,1.01250000E+001,4.24856460E-003,-6.78469054E-003,1.01250000E+001,4.37046289E-001,
2.00195313E-002,-6.96773767E-001,-1.58641815E-001,1.02500000E+001,1.08048145E-004,1.97100505E-008,1.02500000E+001,-6.32091984E-003,-6.03660941E-003,1.02500000E+001,4.18778598E-001,
2.02636719E-002,-6.82986796E-001,-1.58185959E-001,1.03750000E+001,1.10751542E-004,4.23325641E-009,1.03750000E+001,1.13014434E-003,4.54641879E-003,1.03750000E+001,5.74236989E-001,
2.05078125E-002,-6.70260310E-001,-1.50892079E-001,1.05000000E+001,1.08288121E-004,3.50506868E-009,1.05000000E+001,-6.92566275E-004,-2.98291631E-003,1.05000000E+001,2.89694935E-001,
2.07519531E-002,-6.52231157E-001,-1.62972555E-001,1.06250000E+001,1.07742875E-004,3.35991746E-009,1.06250000E+001,4.83385054E-003,2.63351551E-003,1.06250000E+001,9.71730351E-001,
2.09960938E-002,-6.71320856E-001,-1.52031749E-001,1.07500000E+001,1.08270011E-004,2.70546465E-008,1.07500000E+001,-7.69610808E-004,-1.14958296E-002,1.07500000E+001,5.31219602E-001,
2.12402344E-002,-6.96773767E-001,-1.59553558E-001,1.08750000E+001,1.11511057E-004,3.83721321E-009,1.08750000E+001,-1.15026103E-003,2.41128076E-003,1.08750000E+001,2.07430497E-001,
2.14843750E-002,-6.78744614E-001,-1.52943477E-001,1.10000000E+001,1.08519394E-004,3.34905059E-009,1.10000000E+001,-1.92488707E-003,-2.21202572E-004,1.10000000E+001,1.21644437E-001,
2.17285156E-002,-6.56473339E-001,-1.50436208E-001,1.11250000E+001,1.04718572E-004,6.46932952E-010,1.11250000E+001,-6.66643493E-004,-7.16415525E-004,1.11250000E+001,1.55015767E-001,
2.19726563E-002,-6.90410554E-001,-1.55906618E-001,1.12500000E+001,1.09195884E-004,5.10805620E-008,1.12500000E+001,1.30054662E-002,-1.37043251E-002,1.12500000E+001,7.63046563E-001,
2.22167969E-002,-6.57533884E-001,-1.54994875E-001,1.13750000E+001,9.92854475E-005,1.95361025E-008,1.13750000E+001,-4.05563600E-003,-4.86132037E-003,1.13750000E+001,2.03692660E-001,
2.24609375E-002,-6.42686307E-001,-1.47701010E-001,1.15000000E+001,9.93100984E-005,1.27233770E-008,1.15000000E+001,-5.75314090E-003,-8.91451072E-003,1.15000000E+001,8.78580093E-001,
2.27050781E-002,-6.31020427E-001,-1.52031749E-001,1.16250000E+001,1.09704779E-004,2.31908204E-009,1.16250000E+001,2.91290879E-003,-1.51004596E-003,1.16250000E+001,5.09192467E-001,
2.29492188E-002,-6.38444185E-001,-1.50892079E-001,1.17500000E+001,1.04756400E-004,6.10779649E-009,1.17500000E+001,-3.62860598E-003,-5.79529395E-003,1.17500000E+001,8.01802516E-001,
2.31933594E-002,-6.69199765E-001,-1.43598199E-001,1.18750000E+001,1.10122644E-004,8.28375768E-009,1.18750000E+001,3.05674737E-003,-5.41316252E-003,1.18750000E+001,5.13709605E-001,
2.34375000E-002,-6.87228918E-001,-1.53627276E-001,1.20000000E+001,1.10668494E-004,3.97849309E-009,1.20000000E+001,-4.13711928E-003,-5.11409482E-004,1.20000000E+001,4.83375967E-001,
2.36816406E-002,-6.61776006E-001,-1.49752408E-001,1.21250000E+001,1.03867482E-004,1.16238077E-008,1.21250000E+001,-7.05391401E-003,2.04052287E-003,1.21250000E+001,4.81843323E-001,
2.39257813E-002,-6.86168432E-001,-1.49296537E-001,1.22500000E+001,1.00361656E-004,1.46807402E-008,1.22500000E+001,4.02246648E-003,-9.99417715E-003,1.22500000E+001,7.93420672E-001,
2.41699219E-002,-6.47989035E-001,-1.48840681E-001,1.23750000E+001,1.05881649E-004,2.54183719E-009,1.23750000E+001,-7.42794946E-004,-1.74037076E-003,1.23750000E+001,1.49148598E-001,
2.44140625E-002,-6.93592191E-001,-1.54994875E-001,1.25000000E+001,1.02979262E-004,1.47469734E-008,1.25000000E+001,-6.88047241E-003,-1.24830822E-003,1.25000000E+001,3.41469079E-001,
2.46582031E-002,-7.06318617E-001,-1.48612738E-001,1.26250000E+001,9.76893789E-005,2.98688074E-009,1.26250000E+001,3.45834228E-003,2.90137413E-003,1.26250000E+001,6.66557610E-001,
2.49023438E-002,-6.60715461E-001,-1.50664136E-001,1.27500000E+001,9.97366151E-005,3.75491371E-009,1.27500000E+001,3.08847986E-004,-4.26100241E-003,1.27500000E+001,4.84759957E-001,
2.51464844E-002,-6.73441947E-001,-1.45421669E-001,1.28750000E+001,9.73336500E-005,1.49778945E-008,1.28750000E+001,-8.64139944E-003,-7.11291563E-003,1.28750000E+001,8.14018965E-001,
2.53906250E-002,-6.85107887E-001,-1.49980336E-001,1.30000000E+001,9.96671952E-005,1.81022575E-008,1.30000000E+001,9.86475032E-003,-1.34383503E-003,1.30000000E+001,5.45730472E-001,
2.56347656E-002,-6.87228918E-001,-1.47473067E-001,1.31250000E+001,1.07623986E-004,1.03244844E-008,1.31250000E+001,-1.76064915E-003,-9.52589791E-003,1.31250000E+001,9.78112102E-001,
2.58789063E-002,-6.79805160E-001,-1.41546801E-001,1.32500000E+001,1.00066820E-004,8.97168206E-009,1.32500000E+001,-1.01318012E-003,-1.72760419E-003,1.32500000E+001,4.47374508E-002,
2.61230469E-002,-6.99955404E-001,-1.49068609E-001,1.33750000E+001,1.04687460E-004,5.22401633E-009,1.33750000E+001,-2.62674806E-003,5.61039342E-005,1.33750000E+001,1.38333023E-001,
2.63671875E-002,-6.54352248E-001,-1.42686471E-001,1.35000000E+001,1.10694455E-004,1.59805591E-008,1.35000000E+001,1.77203317E-003,-8.57878476E-003,1.35000000E+001,5.31501114E-001,
2.66113281E-002,-6.74502492E-001,-1.59781486E-001,1.36250000E+001,1.04057937E-004,5.84732307E-009,1.36250000E+001,-6.48772158E-003,3.53309722E-003,1.36250000E+001,9.71276522E-001,
2.68554688E-002,-6.86168432E-001,-1.46333396E-001,1.37500000E+001,9.82767451E-005,2.17162444E-009,1.37500000E+001,-2.75509199E-003,3.18584425E-005,1.37500000E+001,3.43557984E-001,
2.70996094E-002,-6.71320856E-001,-1.47928938E-001,1.38750000E+001,1.03836835E-004,2.36199149E-008,1.38750000E+001,-7.23640108E-003,-1.31357340E-002,1.38750000E+001,9.88703668E-001,
2.73437500E-002,-6.68139279E-001,-1.38583660E-001,1.40000000E+001,9.16391000E-005,3.56339047E-009,1.40000000E+001,-6.43910142E-004,5.61191700E-003,1.40000000E+001,8.20689321E-001,
2.75878906E-002,-6.98894858E-001,-1.47473067E-001,1.41250000E+001,9.78731186E-005,1.48325743E-008,1.41250000E+001,-9.94051341E-003,-1.37523294E-003,1.41250000E+001,6.64503157E-001,
2.78320313E-002,-6.92531645E-001,-1.52715549E-001,1.42500000E+001,9.32229887E-005,1.38872238E-008,1.42500000E+001,-2.19542067E-003,-1.09154554E-002,1.42500000E+001,8.32113206E-001,
2.80761719E-002,-6.59654975E-001,-1.44054070E-001,1.43750000E+001,9.51999755E-005,3.45458595E-008,1.43750000E+001,-1.84547268E-002,-1.36699964E-004,1.43750000E+001,9.38600838E-001,
2.83203125E-002,-6.56473339E-001,-1.49524480E-001,1.45000000E+001,9.77846939E-005,6.58017507E-009,1.45000000E+001,-3.52091761E-003,-6.16497360E-003,1.45000000E+001,7.48934805E-001,
2.85644531E-002,-6.71320856E-001,-1.39723331E-001,1.46250000E+001,9.72280250E-005,3.54404470E-008,1.46250000E+001,-1.36552695E-002,-1.00941351E-002,1.46250000E+001,7.91056097E-001,
2.88085938E-002,-6.90410554E-001,-1.53399348E-001,1.47500000E+001,9.32905532E-005,1.02925197E-008,1.47500000E+001,-5.01015456E-003,-2.82860594E-003,1.47500000E+001,3.00027788E-001,
2.90527344E-002,-6.90410554E-001,-1.48384809E-001,1.48750000E+001,1.01871992E-004,3.43565105E-008,1.48750000E+001,-1.64000504E-002,4.50249948E-003,1.48750000E+001,8.57642949E-001,
